string2 0,empty 1,string2 2,string2 3,string2 4,float 5,empty 6,empty 7,float 8,float 9,float 10,float 11,float 12,float 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,float 24,float 25,float 26,string2 27,string2 28,string2 29,string2 30,string2 31,string2 32,float 33,float 34,float 35,float 36,int 37,float 38,float 39,int 40,float 41,float 42,float 43,float 44,float 45,float 46,float 47,empty 48,empty 49,empty 50,float 51,string2 52,float 53,float 54,float 55,float 56,float 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,byte 67,byte 68,byte 69,byte 70,int 71,empty 72,int 73,int 74,byte 75,byte 76,byte 77,byte 78,string2 79,int 80,int 81
"chr394","","","","",1,"","",0.3,1.8,1.15,3.45,1.15,3,0.8,1.8,1.15,3,1.0005,3,1.15,3.45,1.38,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2.1,0,180,0.9,0.9,2.2,0,0.5,0.5,0.64,"","","",0.483,"CP01",0,0.2,0,1.15,1.6,0.9,0.9,1,1,1,1,16,18,310010,7,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr395","","","","",1,"","",0.3,1.8,1.4,2.9,1.4,2.9,0.3,1.8,1.4,2.9,1.26,2.61,1.4,2.9,1.68,2.9,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2,0,180,1.4,1.6,2.3,0,0.5,0.5,0.58,"","","",0.4,"CP01",0,0.2,0,1,1.6,0.9,0.9,1,1,1,1,18,18,310013,0,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr396","","","","",1,"","",0.3,1.8,1.7,3.5,1.7,3,0.3,1.8,1.7,3,1.36,2.8,1.7,3.5,2.04,3,1.5,3,5,"fe02","","","","","",7.2,1.904,-1,0.48,1,2.2,0,190,1.8,1.7,2.2,0,0.5,0.5,0.55,"","","",0.44,"CP01",0,0.2,0,1,1.8,0.9,0.9,1,1,1,1,20,18,310016,0,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr397","","","","",1,"","",0.3,1.8,1.68,3.48,1.68,3,0.3,1.8,1.68,3,1.3944,2.8884,1.68,3.48,2.016,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.9,0,180,0.8,1.3,2.1,0,0.5,0.5,0.55,"","","",0.456,"CP01",0,0.2,0,1.2,2.2,0.9,0.9,1,1,1,1,16,18,310010,7,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr398","","","","",1,"","",0.3,1.8,0.72,2.34,0.72,2.34,0.3,1.8,0.72,2.34,0.5544,1.8018,0.72,2.34,0.864,2.34,1.5,3,5,"fe02","","","","","",7.2,1.504,-1,0.52,1,1.8,0,180,1,1.6,2,0,0.5,0.5,0.45,"","","",0.324,"CP01",0,0.2,0,0.9,1.8,0.9,0.9,1,1,1,1,13,18,310008,13,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr399","","","","",1,"","",0.3,1.8,0.4,1.8,0.4,1.8,0.3,1.8,0.4,1.8,0.4,1.8,0.4,1.8,0.48,1.8,1.5,3,5,"fe02","","","","","",8.1,1.136,2.5,0.56,1,1.5,0,180,0.5,0.7,1.3,0,0.5,0.5,0.28,"","","",0.3,"CP01",0,0.2,0,1,1.6,1,1,1,1,1,1,18,18,310008,12,-1,-1,-1,0,"",0,1,1,0,2,1,"CP01",0,0
"chr400","","","","",1,"","",0.3,1.8,2.6,5.4,2.6,3,0.3,1.8,2.6,3,1.482,3,2.6,5.4,3.12,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,3.4,1,180,1.9,1.3,2.1,0,0.5,0.5,1.05,"","","",1.36,"CP01",0,0.2,0,2,1.7,0.65,0.65,1,1,1,1,18,18,310003,12,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr150","","","","",1,"","",0.3,1.8,1.584,4.488,1.584,3,0.3,1.8,1.584,3,0.99792,2.82744,1.584,4.488,1.9008,3,1.5,3,5,"fe02","","","","","",5.2,3.296,-1,0.36,1,2.9,1.5,185,1.1,1.6,3.5,0,0.5,0.5,1.07,"","","",0.7656,"CP01",0,0.2,0,1.32,2,0.65,0.65,1,1,1,1,18,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr402","","","","",1,"","",0.3,1.8,3.219,7.548,3.219,3,0.3,1.8,3.219,3,1.80264,3,3.219,7.548,3.8628,3,1.80264,3,5,"fe02","","","","","",5.2,2.8,-1,0.4,1,3.6,1.5,185,2.8,2.7,4.5,0,0.5,0.5,1.25,"","","",0.7992,"CP01",0,0.2,0,1.11,1.5,0.65,0.65,1,1,1,1,16,18,310013,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr403","","","","",1,"","",0.3,1.8,1.18125,4.05,0.945,3,0.3,1.8,0.945,3,0.76545,2.6244,1.18125,4.05,1.134,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.8,0.2,180,0.7,0.9,1.9,0,0.5,0.5,0.7,"","","",0.6084,"CP01",0,0.2,0,1.69,1.28,0.65,0.65,1,1,1,0.8,25,18,310011,16,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",1,0
"chr193","","","","",1,"","",0.3,1.8,0.5565,1.6695,0.5565,1.6695,0.3,1.8,0.5565,1.6695,0.5565,1.6695,0.5565,1.6695,0.6678,1.6695,1.5,3,5,"fe02","","","","","",5.2,4.976,-1,0.24,1,2.5,1.5,205,1.9,3.9,5.1,0,0.5,0.5,1.06,"","","",0.475,"CP01",0,0.2,0,0.95,2,0.6,0.6,1,1,0.53,0.53,20,18,310003,14,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr405","","","","",1,"","",0.3,1.8,0.656,2.46,0.656,2.46,0.3,1.8,0.656,2.46,0.51824,1.9434,0.656,2.46,0.7872,2.46,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.8,0,180,1.1,1.3,2.9,0,0.5,0.5,0.52,"","","",0.2952,"CP01",0,0.2,0,0.82,1.6,0.8,0.8,1,1,1,1,20,18,310008,11,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr406","","","","",1,"","",0.3,1.8,1.17,3.64,1.17,3,0.3,1.8,1.17,3,0.8541,2.6572,1.17,3,1.404,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,2,0.2,180,0.8,1.2,2.5,0,0.5,0.5,0.75,"","","",0.52,"CP01",0,0.2,0,1.3,1.8,0.75,0.75,1,1,1,1,15,18,310020,9,-1,-1,-1,2,"",0,1,1,0,0,2,"CP01",0,0
"chr310","","","","",1,"","",0.3,1.8,11.984,29.96,11.984,3,0.3,1.8,11.984,3,2.688,3,11.984,29.96,14.3808,3,2.688,3,5,"fe02","","","","","",5.2,4.384,-1,0.28,1,3,1.5,220,1.4,1.5,1.9,0,0.5,0.5,1.33,"","","",1.68,"CP01",0,0.2,0,2.8,2,0.65,0.65,1,1,2.14,2.14,23,18,310010,14,-1,-1,-1,1,"",0,1,1,0,2,0,"CP01",0,0
"chr408","","","","",1,"","",0.3,1.8,2.067,5.724,2.067,3,0.8,1.8,2.067,3,1.15752,3,2.067,5.724,2.4804,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2.8,0.8,180,1,1.6,2.5,0,0.5,0.5,1,"","","",0.8904,"CP01",0,0.2,0,1.59,1.6,0.65,0.65,1,1,1,1,20,18,310004,13,-1,-1,-1,2,"",0,1,1,0,0,2,"CP01",0,0
"chr409","","","","",1,"","",0.3,1.8,1.092,2.964,1.092,2.964,0.3,1.8,1.092,2.964,0.9282,2.5194,1.092,2.964,1.3104,2.964,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,0.9,1.3,3.3,0,0.5,0.5,0.63,"","","",0.25,"CP01",0,0.2,0,0.78,1.6,0.85,0.85,1,1,1,1,22,18,310006,0,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr410","","","","",1,"","",0.3,1.8,0.5,2,0.5,2,0.3,1.8,0.5,2,0.5,2,0.5,2,0.6,2,1.5,3,5,"fe02","","","","","",7.2,0.8,-1,0.6,1,1,0,180,0.3,0.5,2.2,0,0.5,0.5,0.44,"","","",0.25,"CP01",0,0.2,0,1,1.6,1,1,1,1,1,1,14,18,310005,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr411","","","","",1,"","",0.3,1.8,0.65,2.6,0.65,2.6,0.3,1.8,0.65,2.6,0.546,2.184,0.65,2.6,0.78,2.6,1.5,3,5,"fe02","","","","","",7.2,1.136,-1,0.56,1,1.5,0,180,0.5,0.7,1.3,0,0.5,0.5,0.37,"","","",0.39,"CP01",0,0.2,0,1.3,1.6,0.95,0.95,1,1,1,1,22,18,310021,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",1,0
"chr412","","","","",1,"","",0.3,1.8,0.52,1.69,0.52,1.69,0.3,1.8,0.52,1.69,0.52,1.69,0.52,1.69,0.624,1.69,1.5,3,5,"fe02","","","","","",7,0.8,-1,0.6,1,1.2,0,180,0.8,1,1.3,0,0.5,0.5,0.22,"","","",0.25,"CP01",0,0.2,0,0.65,1.6,1,1,1,1,1,1,18,18,310012,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr413","","","","",1,"","",0.3,1.8,0.455,1.56,0.455,1.56,0.3,1.8,0.455,1.56,0.455,1.56,0.455,1.56,0.546,1.56,1.5,3,5,"fe02","","","","","",7,0.8,-1,0.6,1,1.3,0,180,1,1.2,1.3,0,0.5,0.5,0.22,"","","",0.25,"CP01",0,0.2,0,0.65,1.6,1,1,1,1,1,1,21,18,310005,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr423","","","","",1,"","",0.3,1.8,2.715,6.335,2.715,3,0.3,1.8,2.715,3,1.11315,2.59735,2.715,6.335,3.258,3,1.5,3,5,"fe02","","","","","",7.3,4.976,-1,0.24,1,3.5,1.5,205,2.2,1.6,3.8,0,0.5,0.5,1.72,"","","",1.267,"CP01",0,0.2,0,1.81,1.6,0.65,0.65,1,1,1,1,10,18,310010,6,-1,-1,-1,1,"",0,1,0,0,1,2,"CP01",0,0
"chr434","","","","",1,"","",0.3,1.8,2.475,6.6,2.475,3,0.3,1.8,2.475,3,1.41075,3,2.475,6.6,2.97,3,1.5,3,5,"fe02","","","","","",5.2,4.976,-1,0.24,1,3.1,1.5,185,0.9,2,3.5,0,0.5,0.5,1.22,"","","",0.868,"CP01",0,0.2,0,1.4,2,0.65,0.65,1,1,1,1,17,18,310018,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",1,0
"chr450","","","","",1,"","",0.3,1.8,3.2,6.56,3.2,3,0.8,1.8,3.2,3,1.792,3,3.2,6.56,3.84,3,1.792,3,5,"fe02","","","","","",7.3,3.824,-1,0.32,1,3.25,0.4,200,0.8,2.3,2.2,0,0.5,0.5,0.77,"","","",1.04,"CP01",0,0.2,0,1.6,2,0.65,0.65,1,1,1,1,15,18,310008,6,-1,-1,-1,2,"",0,1,1,0,2,1,"CP01",0,0
"chr461","","","","",1,"","",0.3,1.8,2.31,4.73,2.31,3,0.3,1.8,2.31,3,1.5015,3,2.31,4.73,2.772,3,1.5015,3,5,"fe02","","","","","",5.7,3.296,-1,0.36,1,2,0.8,190,1.5,2.9,3.5,0,0.5,0.5,0.97,"","","",0.44,"CP01",0,0.2,0,1.1,2,0.65,0.65,1,1,1,1,30,18,310014,7,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr479","","","","",1,"","",0.3,1.8,2.4,4.9,2.4,3,0.3,1.8,2.4,3,1.68,3,2.4,4.9,2.88,3,1.68,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,2.8,0,210,1.3,2.8,2.8,0,0.5,0.5,0.7,"","","",0.56,"CP01",0,0.2,0,1,2,0.7,0.7,1,1,1,1,17,18,310010,8,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr421","","","","",1,"","",0.3,1.8,0.875,3,0.875,3,0.3,1.8,0.875,3,0.77875,2.67,0.875,3,1.05,3,1.5,3,5,"fe02","","","","","",5.5,1.904,-1,0.48,1,1.9,0.2,180,1.1,0.8,2.6,0,0.5,0.5,0.76,"","","",0.475,"CP01",0,0.2,0,1.25,1.8,0.8,0.8,1,1,1,1,24,18,310003,18,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr724","","","","",1,"","",0.3,1.8,2.295,4.725,2.295,3,0.3,1.8,2.295,3,1.35405,2.78775,2.295,4.725,2.754,3,1.5,3,5,"fe02","","","","","",5.3,3.824,-1,0.32,1,2,1,190,1,2.4,3,0,0.5,0.5,0.92,"","","",0.54,"CP01",0,0.2,0,1.35,2,0.65,0.65,1,1,1,1,10,18,310010,1,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr732","","","","",1,"","",0.3,1.8,4,8.125,4,3,0.3,1.8,4,3,2.4,3,4,8.125,4.8,3,2.4,3,5,"fe02","","","","","",5.2,4.976,-1,0.24,1,3.5,1.5,220,3.2,3.6,4.2,0,0.5,0.5,1.32,"","","",0.875,"CP01",0,0.2,0,1.25,2,0.65,0.65,1,0.45,1,1,21,18,310018,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr733","","","","",1,"","",0.3,1.8,2.016,6.912,1.12,3,0.3,1.8,1.12,3,0.7616,2.6112,1.7,8,1.344,3,1.5,3,5,"fe02","","","","","",5.7,3.296,-1,0.36,1,2.5,0.8,180,1,1.3,2.4,0,0.5,0.5,0.96,"","","",0.8,"CP01",0,0.2,0,1.6,2,0.65,0.65,1,0.6,1.8,1,22,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr425","","","","",1,"","",0.3,1.8,0.77,2.64,0.77,2.64,0.3,1.8,0.77,2.64,0.693,2.376,0.77,2.64,0.924,2.64,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.7,0,180,0.5,1.2,1.9,0,0.5,0.5,0.52,"","","",0.374,"CP01",0,0.2,0,1.1,1.8,0.9,0.9,1,1,1,1,15,18,310012,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",1,0
"chr426","","","","",1,"","",0.3,1.8,0.756,2.592,0.756,2.592,0.3,1.8,0.756,2.592,0.756,2.592,0.756,2.592,0.9072,2.592,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.4,0,180,0.9,1.1,2.1,0,0.5,0.5,0.57,"","","",0.3024,"CP01",0,0.2,0,1.08,1.8,0.9,0.9,1,1,1,1,17,18,310010,8,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
"chr427","","","","",1,"","",0.3,1.8,0.6,2.4,0.6,2.4,0.3,1.8,0.6,2.4,0.6,2.4,0.6,2.4,0.72,2.4,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.8,0,180,0.7,0.9,1.9,0,0.5,0.5,0.5,"","","",0.432,"CP01",0,0.2,0,1.2,1.8,0.9,0.9,1,1,1,1,27,18,310006,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr428","","","","",1,"","",0.3,1.8,0.648,2.016,0.648,2.016,0.3,1.8,0.648,2.016,0.648,2.016,0.648,2.016,0.7776,2.016,1.5,3,5,"fe02","","","","","",7.2,1.136,2.5,0.56,1,1.8,0,180,1.4,1.4,2.3,0,0.5,0.5,0.42,"","","",0.2592,"CP01",0,0.2,0,0.72,1.4,1,1,1,1,1,1,15,18,310010,6,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr429","","","","",1,"","",0.3,1.8,0.95,2.85,0.95,2.85,0.3,1.8,0.95,2.85,0.5985,1.7955,0.95,2.85,1.14,2.85,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,2,0,180,1.4,1.4,2.8,0,0.5,0.5,0.67,"","","",0.38,"CP01",0,0.2,0,0.95,1.6,0.85,0.85,1,1,1,1,6,18,310012,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr431","","","","",1,"","",0.3,1.8,1.75,5.25,1.75,3,0.8,1.8,1.75,3,0.8925,2.6775,1.75,5.25,2.1,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,3,1.2,180,1,1.4,2.5,0,0.5,0.5,1.1,"","","",1.05,"CP01",0,0.2,0,1.75,1.4,0.65,0.65,1,1,1,1,21,18,310003,15,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr734","","","","",1,"","",0.3,1.8,3.12,7.8,2.6,3,0.3,1.8,2.6,3,1.482,3,3.12,7.8,3.12,3,1.5,3,5,"fe02","","","","","",7.3,3.824,-1,0.32,1,3,1.5,185,1.5,1.3,3.6,0,0.5,0.5,1.03,"","","",0.78,"CP01",0,0.2,0,1.3,2,0.65,0.65,1,0.6,1.2,1,16,18,310007,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr735","","","","",1,"","",0.3,1.8,2.4,5.6,2.4,3,0.8,1.8,2.4,3,1.248,2.912,2.4,5.6,2.88,3,1.5,3,5,"fe02","","","","","",5.2,3.824,-1,0.32,1,2.5,1.5,200,3.4,3.4,7.6,0,0.5,0.5,1.38,"","","",0.4,"CP01",0,0.2,0,0.8,1.9,0.65,0.65,1,0.6,1,1,23,18,310008,14,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr437","","","","",1,"","",0.3,1.8,0.32,1.44,0.32,1.44,0.3,1.8,0.32,1.44,0.32,1.44,0.32,1.44,0.384,1.44,1.5,3,5,"fe02","","","","","",7.9,0.8,2.5,0.6,0,1.25,0,180,0.5,0.7,0.7,0,0.5,0.5,0.14,"","","",0.25,"CP01",0,0.2,0,0.8,2.4,1,1,1,1,1,1,15,18,310015,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr438","","","","",1,"","",0.3,1.8,0.38,1.71,0.38,1.71,0.3,1.8,0.38,1.71,0.38,1.71,0.38,1.71,0.456,1.71,1.5,3,5,"fe02","","","","","",7.9,0.8,-1,0.6,1,1.25,0,180,0.5,0.7,1,0,0.5,0.5,0.24,"","","",0.25,"CP01",0,0.2,0,0.95,2.2,1,1,1,1,1,1,17,18,310009,11,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr439","","","","",1,"","",0.3,1.8,2.288,5.616,2.288,3,0.3,1.8,2.288,3,1.39568,3,2.288,5.616,2.7456,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2.7,0.8,180,1.9,1.8,3.7,0,0.5,0.5,0.97,"","","",0.5616,"CP01",0,0.2,0,1.04,1.7,0.65,0.65,1,1,1,1,25,18,310015,0,-1,-1,-1,2,"",0,1,0,1,2,0,"CP01",0,0
"chr094","","","","",1,"","",0.3,1.8,2.12,5.3,2.12,3,0.8,1.8,2.12,3,1.2084,3,2.12,5.3,2.544,3,1.5,3,5,"fe02","","","","","",5.2,3.824,-1,0.32,1,3,1.5,185,2,1.1,4.5,0,0.5,0.5,0.95,"","","",0.63,"CP01",0,0.2,0,1.05,1.9,0.65,0.65,1,0.6,1,1,21,18,310013,0,-1,-1,-1,2,"",0,1,0,2,1,0,"CP01",0,0
"chr095","","","","",1,"","",0.3,1.8,1.476,4.182,1.476,3,0.3,1.8,1.476,3,0.82656,2.34192,1.476,4.182,1.7712,3,1.5,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,2.5,0.8,180,1,2.1,3.2,0,0.5,0.5,0.91,"","","",0.615,"CP01",0,0.2,0,1.23,1.9,0.65,0.65,1,1,1,1,13,18,310003,7,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr451","","","","",1,"","",0.3,1.8,1.47,3.99,1.47,3,0.3,1.8,1.47,3,0.9408,2.5536,1.47,3.99,1.764,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,2.8,0,180,1.3,2,3,0,0.5,0.5,0.79,"","","",0.588,"CP01",0,0.2,0,1.05,1.6,0.65,0.65,1,1,1,1,21,18,310021,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr452","","","","",1,"","",0.3,1.8,1.96,5.32,1.96,3,0.3,1.8,1.96,3,1.3916,3,1.96,5.32,2.352,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2.6,0,180,1,1.6,1.8,0,0.5,0.5,0.63,"","","",0.728,"CP01",0,0.2,0,1.4,2.4,0.75,0.75,1,1,1,1,14,18,310003,8,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr305","","","","",1,"","",0.3,1.8,1.61,4.37,3.22,3,0.3,1.8,3.22,3,0.9016,2.4472,1.61,4.37,3.864,3,1.5,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,2.25,1.2,180,1.3,1.7,3.7,0,0.5,0.5,0.95,"","","",0.5175,"CP01",0,0.2,0,1.15,1.9,0.65,0.65,1,1,1,2,26,18,310016,0,10,-1,-1,1,"",0,1,0,0,1,2,"CP01",0,0
"chr454","","","","",1,"","",0.3,1.8,1.296,4.032,1.296,3,0.3,1.8,1.296,3,0.89424,2.78208,1.296,4.032,1.5552,3,1.5,3,5,"fe02","","","","","",7.3,2.336,-1,0.44,1,1.9,0,180,0.6,1.7,2.2,0,0.5,0.5,0.77,"","","",0.5472,"CP01",0,0.2,0,1.44,1.6,0.75,0.75,1,1,1,1,22,18,310012,0,-1,-1,-1,1,"",0,1,0,0,1,2,"CP01",0,0
"chr455","","","","",1,"","",0.3,1.8,0.78,2.86,0.78,2.86,0.3,1.8,0.78,2.86,0.78,2.86,0.78,2.86,0.936,2.86,1.5,3,5,"fe02","","","","","",5.3,1.136,-1,0.56,1,1.2,0,180,0.5,0.8,0.7,0,0.5,0.5,0.23,"","","",0.312,"CP01",0,0.2,0,1.3,2,1,1,1,1,1,1,6,18,310015,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr456","","","","",1,"","",0.3,1.8,0.6,2.2,0.6,2.2,0.3,1.8,0.6,2.2,0.6,2.2,0.6,2.2,0.72,2.2,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,1.8,0,180,0.5,0.7,1.7,0,0.5,0.5,0.4,"","","",0.36,"CP01",0,0.2,0,1,1.8,1,1,1,1,1,1,10,18,310022,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr457","","","","",1,"","",0.3,1.8,0.45,1.35,0.45,1.35,0.3,1.8,0.45,1.35,0.45,1.35,0.45,1.35,0.54,1.35,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.2,0,180,0.1,0.2,0.25,0,0.5,0.5,0.29,"","","",1.08,"CP01",0,0.2,0,4.5,1.6,1,1,1,1,1,1,14,18,310001,6,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr458","","","","",1,"","",0.3,1.8,0.575,2.3,0.575,2.3,0.3,1.8,0.575,2.3,0.575,2.3,0.575,2.3,0.69,2.3,1.5,3,5,"fe02","","","","","",8.1,1.136,-1,0.56,1,1.2,0,180,0.5,0.7,1,0,0.5,0.5,0.29,"","","",0.276,"CP01",0,0.2,0,1.15,1.5,1,1,1,1,1,1,18,18,310001,10,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr440","","","","",1,"","",0.3,1.8,2.8,6.6,2.8,3,0.8,1.8,2.8,3,1.12,2.64,2.8,6.6,3.36,3,1.5,3,5,"fe02","","","","","",5.2,4.976,-1,0.24,1,3.8,1.5,200,3.3,4.4,7,0,0.5,0.5,1.32,"","","",0.57,"CP01",0,0.2,0,0.75,1.9,0.65,0.65,1,1,1,1,24,18,310007,3,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr776","","","","",1,"","",0.3,1.8,1.65,4.4,1.65,3,0.3,1.8,1.65,3,0.924,2.464,1.65,4.4,1.98,3,1.5,3,5,"fe02","","","","","",5.2,3.824,-1,0.32,1,3.6,1.5,190,2.7,1.5,4.8,0,0.5,0.5,1.22,"","","",0.792,"CP01",0,0.2,0,1.1,1.9,0.65,0.65,1,1,1,1,25,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,2,"CP01",0,0
"chr777","","","","",1,"","",0.3,1.8,2.7,5.5,2.7,3,0.3,1.8,2.7,3,1.62,3,2.7,5.5,3.24,3,1.62,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,3.8,1.5,185,2,2.8,4.8,0,0.5,0.5,1.2,"","","",0.76,"CP01",0,0.2,0,1,1.9,0.65,0.65,1,1,1,1,27,18,310007,4,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr466","","","","",1,"","",0.3,1.8,0.34,1.02,0.34,1.02,0.3,1.8,0.34,1.02,0.34,1.02,0.34,1.02,0.408,1.02,1.5,3,5,"fe02","","","","","",7.9,0.8,-1,0.6,1,1.25,0,180,1,1.2,1.6,0,0.5,0.5,0.14,"","","",0.25,"CP01",0,0.2,0,0.34,2.2,1,1,1,1,1,1,20,18,310018,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr474","","","","",1,"","",0.3,1.8,0.6,2.2,0.6,2.2,0.3,1.8,0.6,2.2,0.552,2.024,0.6,2.2,0.72,2.2,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.4,0,180,0.6,1,2.3,0,0.5,0.5,0.57,"","","",0.28,"CP01",0,0.2,0,1,2,0.9,0.9,1,1,1,1,17,18,310004,8,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr019","","","","",1,"","",0.3,1.8,1.45,4.35,1.45,3,0.8,1.8,1.45,3,0.754,2.262,1.45,4.35,1.74,3,1.5,3,5,"fe02","","","","","",5.7,3.296,-1,0.36,1,3.6,1.5,190,2.2,1.1,3.5,0,0.5,0.5,1.17,"","","",1.044,"CP01",0,0.2,0,1.45,1.8,0.5,0.7,1,1,1,1,16,18,310010,7,-1,-1,-1,1,"",0,1,0,2,1,0,"CP01",0,0
"chr484","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,0.9,2.7,0.5,-1,-1,-1,0.5,-1,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.7,0,180,0.6,1.6,2.2,0,0,0,0.44,"","","",0.44,"CP01",0,0.2,0,1,2,0.95,0.95,1,1,1,1,20,18,310006,0,-1,-1,-1,0,"",0,1,0,0,0,0,"CP01",0,0
"chr489","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2,0,180,1.2,1,2.2,0,0.5,0.5,0.55,"","","",0.4,"CP01",0,0.2,0,1,3,0.95,0.95,1,1,1,3,25,18,310010,15,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr490","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.3,2.8,-1,0.4,1,2,0,180,1.2,1,2.1,0,0.5,0.5,0.53,"","","",0.4,"CP01",0,0.2,0,1,3,0.95,0.95,1,1,1,3,20,18,310022,2,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
