int 0,empty 1,string2 2,string2 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,int 15,int 16,int 17,empty 18,bool 19,bool 20,bool 21,bool 22,bool 23,bool 24,bool 25,bool 26,bool 27,bool 28,bool 29,bool 30,bool 31,bool 32,bool 33,bool 34,bool 35,bool 36,bool 37,bool 38,bool 39,bool 40,bool 41,bool 42,bool 43,bool 44,bool 45,bool 46,bool 47,bool 48,bool 49,bool 50,int 51,bool 52,bool 53,bool 54,bool 55,bool 56,bool 57,bool 58,bool 59,bool 60,int 61,int 62,int 63,int 64,int 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,empty 73,int 74,int 75,empty 76,int 77,int 78,empty 79,int 80,int 81,empty 82,int 83,int 84,empty 85,int 86,int 87,empty 88,int 89,int 90,empty 91,int 92,int 93,empty 94,int 95,int 96,empty 97,int 98,int 99,empty 100,int 101,int 102,empty 103,int 104,int 105,empty 106,int 107,int 108,empty 109,int 110,int 111,empty 112,int 113,int 114,empty 115,int 116,int 117,empty 118,int 119,int 120,int 121,int 122,float 123,bool 124,bool 125,int 126,empty 127,int 128,int 129,int 130,int 131,int 132,int 133,int 134,int 135
227,"","char_PHARAOHMON","chr227",6,0,2,0,0,0,3,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1540,1248,350,350,1405,1105,705,4,22271,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30293,"",2,31032,"",25,30173,"",35,32101,"",45,3,4,5,0,1,0,22271,"",0,0,0,394,227,-1,0,-1
228,"","char_DELTAMON","chr228",4,0,2,1,0,1,0,0,0,0,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,99,1064,320,505,440,150,120,255,13,22281,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30222,"",2,32141,"",15,34011,"",25,0,"",1,2,2,8,0,1,0,22281,"",29,38,106,157,228,-1,0,-1
229,"","char_CHIMAIRAMON","chr229",5,0,1,1,3,0,1,0,3,1,1,3,0,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,99,1666,464,1130,820,455,365,505,1,22291,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32061,"",2,30072,"",20,30252,"",30,30282,"",40,2,2,8,0,1,0,22291,"",29,38,106,235,229,-1,0,-1
230,"","char_MILLENNIUMON","chr230",6,0,2,3,0,0,0,0,0,1,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,99,1379,824,1565,700,505,405,970,7,22301,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30153,"",2,30133,"",25,30013,"",35,30293,"",45,3,2,8,0,1,0,22301,"",29,38,106,405,230,-1,0,-1
231,"","char_BAKUMON","chr231",3,0,0,0,1,0,0,0,1,3,0,0,3,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,588,424,150,185,230,180,150,4,22311,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31011,"",2,30171,"",10,0,"",0,0,"",1,1,1,1,0,1,0,22311,"",50,45,69,30,231,-1,0,-1
232,"","char_SIRENMON","chr232",5,0,1,3,0,0,0,1,3,0,1,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,923,776,250,425,1265,845,710,4,22321,"",1,22322,"",2,22323,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30212,"",2,34081,"",20,30262,"",30,31012,"",40,2,3,2,0,1,0,22321,"",0,0,0,241,232,-1,0,-1
233,"","char_BELIALVAMDEMON","chr233",6,0,2,0,3,0,1,0,0,0,0,0,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1568,944,1000,615,1355,585,800,4,22331,"",1,22332,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30293,"",2,30303,"",25,32201,"",35,33051,"",45,3,2,3,0,1,0,22331,"",92,72,107,399,233,-1,0,-1
234,"","char_BEARMON","chr234",3,0,0,0,1,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,581,192,330,200,130,155,190,1,22341,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30161,"",2,32011,"",10,0,"",0,0,"",0,1,1,1,0,1,0,22341,"",96,103,153,35,234,-1,0,-1
235,"","char_GRYZMON","chr235",4,0,0,0,1,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1007,272,300,345,320,290,290,13,22353,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30162,"",2,32051,"",15,30172,"",25,0,"",0,2,2,3,0,1,0,22351,"",89,80,156,89,235,-1,0,-1
237,"","char_ASTAMON","chr237",5,0,2,0,0,0,0,1,3,0,0,0,1,3,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,1021,760,875,555,815,550,690,1,22371,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34021,"",2,30302,"",20,30012,"",30,30313,"",40,2,2,3,0,1,0,22371,"",93,85,80,265,237,-1,0,-1
239,"","char_SKULLBALUCHIMON","chr239",5,0,1,0,1,0,0,0,0,0,0,3,1,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,99,1007,496,1165,1127,375,493,720,1,22391,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30282,"",2,32231,"",20,33021,"",30,30182,"",40,2,2,8,0,1,0,22391,"",89,128,165,239,239,-1,0,-1
240,"","char_OCTMON","chr240",4,0,2,3,1,3,0,0,0,2,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,99,693,416,240,335,395,340,280,4,22401,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30052,"",2,32151,"",15,30332,"",25,0,"",1,2,1,1,0,1,0,22401,"",145,53,43,142,240,-1,0,-1
241,"","char_CHOROMON","chr241",1,0,6,0,0,1,1,3,0,3,1,0,0,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,301,240,105,75,170,125,165,10,22411,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,1,1,7,0,1,0,22411,"",0,0,0,2,241,-1,0,-1
242,"","char_CAPROMON","chr242",2,0,6,1,1,0,0,0,3,3,1,3,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,99,357,232,85,140,105,150,120,16,22421,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30221,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,22421,"",0,0,0,8,242,-1,0,-1
301,"","char_MEGADRAMON","chr301",5,0,2,0,3,0,0,0,0,1,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1456,472,840,795,330,625,620,1,23011,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32011,"",2,30132,"",20,30222,"",30,30152,"",40,2,2,8,0,1,0,23011,"",181,103,65,293,301,-1,0,-1
302,"","char_METALGREYMON","chr302",5,0,0,0,3,0,1,0,0,2,3,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,1631,528,930,795,450,575,565,1,23021,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,34021,"",2,30222,"",20,30032,"",30,32121,"",40,2,2,3,0,1,0,23021,"",211,134,73,223,302,-1,0,-1
303,"","char_TENTOMON","chr303",3,0,0,0,1,0,0,3,1,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,454,272,180,260,275,200,190,4,23031,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30081,"",2,30151,"",10,0,"",0,0,"",1,1,1,1,0,1,0,23031,"",199,62,86,28,303,-1,0,-1
304,"","char_KABUTERIMON","chr304",4,0,0,0,0,0,3,0,0,1,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,553,344,275,325,395,355,210,16,23041,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30072,"",2,30142,"",15,33061,"",25,0,"",1,2,2,3,0,1,0,23041,"",83,95,141,85,304,-1,0,-1
305,"","char_ATLURKABUTERIMON","chr305",5,0,0,0,0,0,3,0,0,1,1,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,1372,728,440,885,720,725,470,13,23051,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30082,"",2,32101,"",20,30152,"",30,30313,"",40,2,2,3,0,1,0,23051,"",144,62,62,198,305,-1,0,-1
306,"","char_HERCULESKABUTERIMON","chr306",6,0,0,3,1,0,0,0,3,1,0,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,99,1917,816,605,905,865,825,735,13,23061,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33051,"",2,30083,"",25,32031,"",35,30333,"",45,3,2,3,0,1,0,23061,"",166,164,107,334,306,-1,0,-1
307,"","char_PIYOMON","chr307",3,0,0,0,3,0,0,3,1,0,1,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,441,360,200,165,250,190,210,4,23071,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30201,"",2,31011,"",10,0,"",0,0,"",1,1,3,2,0,1,0,23071,"",248,169,199,32,307,-1,0,-1
308,"","char_BIRDRAMON","chr308",4,0,0,0,3,1,1,0,3,0,0,0,0,0,"",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,693,520,225,175,375,260,325,4,23081,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32151,"",2,30022,"",15,31031,"",25,0,"",1,2,2,3,0,1,0,23081,"",241,100,46,99,308,-1,0,-1
309,"","char_GARUDAMON","chr309",5,0,0,0,0,0,0,1,3,0,3,1,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1029,824,665,530,880,555,705,4,23091,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32061,"",2,30202,"",20,30212,"",30,30013,"",40,2,2,3,0,1,0,23091,"",181,77,45,204,309,-1,0,-1
310,"","char_HOUOUMON","chr310",6,0,0,0,3,1,0,0,0,0,0,0,3,1,"",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,99,1826,1200,390,475,1400,825,860,4,23101,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32091,"",2,30023,"",25,31012,"",35,30263,"",45,3,2,3,0,1,0,23101,"",229,208,81,335,310,-1,0,-1
311,"","char_ETEMON","chr311",5,0,2,0,1,0,3,1,0,0,3,0,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,99,1029,944,485,620,880,655,705,4,23111,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30172,"",2,33031,"",20,30182,"",30,34011,"",40,2,2,3,0,1,0,23111,"",239,140,77,268,311,-1,0,-1
312,"","char_METALETEMON","chr312",6,0,2,3,0,0,1,0,0,2,3,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,99,1826,816,775,1080,490,830,735,13,23121,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30223,"",2,32141,"",25,33061,"",35,33021,"",45,3,2,3,0,1,0,23122,"",200,201,202,408,312,-1,0,-1
313,"","char_SUKAMON","chr313",4,0,2,0,0,1,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,99,1106,392,225,350,155,260,200,13,23131,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,33041,"",2,34011,"",15,34071,"",25,0,"",1,2,1,1,0,1,0,23131,"",207,172,51,154,313,-1,0,-1
314,"","char_VEGIMON","chr314",4,0,2,0,1,0,0,3,0,0,3,1,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,99,1036,304,300,265,240,250,220,13,23141,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30072,"",2,32141,"",15,32021,"",25,0,"",1,2,1,1,0,1,0,23141,"",229,196,39,167,314,-1,0,-1
315,"","char_SERAPHIMON","chr315",6,0,0,1,3,0,0,0,0,0,0,0,3,1,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,1736,976,475,670,1455,1040,785,16,23151,"",1,23152,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32121,"",2,30263,"",25,31012,"",35,31061,"",45,3,2,3,0,1,0,23151,"",49,82,125,328,315,-1,0,-1
316,"","char_DODOMON","chr316",1,0,6,1,0,3,3,3,1,1,0,0,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,99,329,224,155,110,100,100,135,1,23161,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,23161,"",80,135,179,3,316,-1,0,-1
317,"","char_BOTAMON","chr317",1,0,6,3,3,0,1,0,1,3,0,0,0,1,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,99,308,200,125,135,150,130,115,16,23171,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,23171,"",69,72,71,6,317,-1,0,-1
320,"","char_POYOMON","chr320",1,0,6,1,1,3,0,3,0,1,0,3,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,99,336,376,80,80,155,120,145,4,23201,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",1,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,23201,"",189,207,223,7,320,-1,0,-1
321,"","char_WANYAMON","chr321",2,0,6,0,1,1,0,3,3,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,99,315,280,155,125,170,120,150,4,23211,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30191,"",5,0,"",1,0,"",1,0,"",1,1,1,2,0,1,0,23211,"",117,166,212,20,321,-1,0,-1
322,"","char_KOROMON","chr322",2,0,6,1,0,3,3,0,1,0,0,0,1,3,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,399,136,215,155,80,110,140,13,23221,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30011,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,23221,"",248,219,228,9,322,-1,0,-1
325,"","char_TOKOMON","chr325",2,0,6,0,3,3,0,1,1,1,0,3,0,0,"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,280,312,140,120,165,115,205,10,23251,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30201,"",5,0,"",1,0,"",1,0,"",1,1,1,1,0,1,0,23251,"",255,233,224,13,325,-1,0,-1
326,"","char_GREYMON","chr326",4,0,0,0,3,1,1,0,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,99,896,304,425,300,155,235,275,1,23261,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30012,"",2,32011,"",15,30032,"",25,0,"",1,2,2,3,0,1,0,23261,"",221,135,51,90,326,-1,0,-1
328,"","char_APOCLYMON","chr328",7,0,5,2,0,0,0,0,0,0,0,3,2,3,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,99,1526,1280,295,845,1740,1335,870,4,23281,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30303,"",2,30293,"",25,32081,"",35,30143,"",45,4,2,3,0,1,0,23281,"",45,47,93,450,328,-1,0,-1
338,"","char_ANCIENTWISETMON","chr338",6,0,2,3,0,0,0,1,1,0,0,3,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,1,99,1463,1224,390,395,1705,975,770,4,23381,"",1,23382,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30293,"",2,32081,"",25,30243,"",35,30233,"",45,3,2,3,0,1,0,23381,"",45,47,93,372,338,-1,0,-1
341,"","char_GUARDROMON","chr341",4,0,2,1,0,0,0,3,0,1,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,693,304,275,375,315,345,200,13,23411,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,31011,"",2,34011,"",15,34021,"",25,0,"",1,2,2,7,0,1,0,23411,"",100,61,48,143,341,-1,0,-1
342,"","char_ANDROMON","chr342",5,0,0,0,0,1,0,0,0,1,3,3,0,0,"",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,99,944,528,705,830,880,820,495,4,23421,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30142,"",2,33061,"",20,30232,"",30,32061,"",40,2,2,7,0,1,0,23421,"",178,181,187,199,342,-1,0,-1
343,"","char_GOMAMON","chr343",3,0,0,0,1,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,637,224,220,220,220,180,195,13,23431,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30101,"",2,32081,"",10,0,"",0,0,"",1,1,1,1,0,1,0,23431,"",193,200,203,23,343,-1,0,-1
344,"","char_IKKAKUMON","chr344",4,0,0,0,1,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,965,344,325,245,280,260,230,1,23441,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30102,"",2,31011,"",15,30052,"",25,0,"",1,2,2,3,0,1,0,23441,"",247,247,247,82,344,-1,0,-1
345,"","char_ZUDOMON","chr345",5,0,0,0,1,3,3,0,0,1,0,0,0,0,"",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,1715,472,855,665,605,595,510,1,23451,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30152,"",2,30102,"",20,30052,"",30,30062,"",40,2,2,3,0,1,0,23451,"",190,120,67,212,345,-1,0,-1
346,"","char_VIKEMON","chr346",6,0,3,3,1,3,3,3,0,1,1,1,0,0,"",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,99,2100,664,905,775,865,760,765,1,23461,"",1,23462,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,32071,"",2,30243,"",25,30313,"",35,34071,"",45,3,2,3,0,1,0,23461,"",178,181,185,418,346,-1,0,-1
347,"","char_SEADRAMON","chr347",4,0,1,0,0,3,3,0,0,1,1,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,99,756,520,125,250,445,365,220,4,23471,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30052,"",2,30061,"",15,33041,"",25,0,"",1,2,2,8,0,1,0,23471,"",19,141,144,121,347,-1,0,-1
348,"","char_PALMON","chr348",3,0,1,0,1,0,1,3,0,0,3,0,0,0,"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,99,609,184,275,205,215,170,195,1,23481,"",1,0,"",2,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,0,"",3,30071,"",2,33041,"",10,0,"",0,0,"",1,1,3,2,0,1,0,23481,"",190,201,102,53,348,-1,0,-1
