int 0,empty 1,int 2,empty 3,empty 4,empty 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,empty 15,empty 16,empty 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,empty 27,empty 28,empty 29,int 30,int 31,int 32,int 33,int 34,int 35,int 36,int 37,int 38,empty 39,empty 40,empty 41,int 42,int 43,int 44,int 45,int 46,int 47,int 48,int 49,int 50,empty 51,empty 52,empty 53,int 54,int 55,int 56,int 57,int 58,int 59,int 60,int 61,int 62,empty 63,empty 64,empty 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,int 73,int 74,string2 75,int 76,empty 77,int 78,empty 79,int 80,empty 81,bool 82,bool 83,bool 84,int 85
90142,"",14201,"","","",100,0,0,45,45,0,0,1,14201,"","","",100,0,0,45,45,0,0,1,14201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90143,"",14301,"","","",100,0,0,45,45,0,0,1,14301,"","","",100,0,0,45,45,0,0,1,14301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90144,"",14401,"","","",100,0,0,45,45,0,0,1,14401,"","","",100,0,0,45,45,0,0,1,14401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90145,"",14501,"","","",100,0,0,45,45,0,0,1,14501,"","","",100,0,0,45,45,0,0,1,14501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90146,"",14601,"","","",100,0,0,45,45,0,0,1,14601,"","","",100,0,0,45,45,0,0,1,14601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90147,"",14701,"","","",100,0,0,45,45,0,0,1,14701,"","","",100,0,0,45,45,0,0,1,14701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90148,"",14801,"","","",100,0,0,45,45,0,0,1,14801,"","","",100,0,0,45,45,0,0,1,14801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90149,"",14901,"","","",100,0,0,45,45,0,0,1,14901,"","","",100,0,0,45,45,0,0,1,14901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90150,"",15001,"","","",100,0,0,45,45,0,0,1,15001,"","","",100,0,0,45,45,0,0,1,15001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90151,"",15101,"","","",100,0,0,45,45,0,0,1,15101,"","","",100,0,0,45,45,0,0,1,15101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90168,"",16801,"","","",100,0,0,45,45,0,0,1,16801,"","","",100,0,0,45,45,0,0,1,16801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90169,"",16901,"","","",100,0,0,45,45,0,0,1,16901,"","","",100,0,0,45,45,0,0,1,16901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90170,"",17001,"","","",100,0,0,45,45,0,0,1,17001,"","","",100,0,0,45,45,0,0,1,17001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90171,"",17101,"","","",100,0,0,45,45,0,0,1,17101,"","","",100,0,0,45,45,0,0,1,17101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90172,"",17201,"","","",100,0,0,45,45,0,0,1,17201,"","","",100,0,0,45,45,0,0,1,17201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90173,"",17301,"","","",100,0,0,45,45,0,0,1,17301,"","","",100,0,0,45,45,0,0,1,17301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90174,"",17401,"","","",100,0,0,45,45,0,0,1,17401,"","","",100,0,0,45,45,0,0,1,17401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90175,"",17501,"","","",100,0,0,45,45,0,0,1,17501,"","","",100,0,0,45,45,0,0,1,17501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90176,"",17601,"","","",100,0,0,45,45,0,0,1,17601,"","","",100,0,0,45,45,0,0,1,17601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90177,"",17701,"","","",100,0,0,45,45,0,0,1,17701,"","","",100,0,0,45,45,0,0,1,17701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90178,"",17801,"","","",100,0,0,45,45,0,0,1,17801,"","","",100,0,0,45,45,0,0,1,17801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90179,"",17901,"","","",100,0,0,45,45,0,0,1,17901,"","","",100,0,0,45,45,0,0,1,17901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90180,"",18001,"","","",100,0,0,45,45,0,0,1,18001,"","","",100,0,0,45,45,0,0,1,18001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90181,"",18101,"","","",100,0,0,45,45,0,0,1,18101,"","","",100,0,0,45,45,0,0,1,18101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90182,"",18201,"","","",100,0,0,45,45,0,0,1,18201,"","","",100,0,0,45,45,0,0,1,18201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90183,"",18301,"","","",100,0,0,45,45,0,0,1,18301,"","","",100,0,0,45,45,0,0,1,18301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90184,"",18401,"","","",100,0,0,45,45,0,0,1,18401,"","","",100,0,0,45,45,0,0,1,18401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90185,"",18501,"","","",100,0,0,45,45,0,0,1,18501,"","","",100,0,0,45,45,0,0,1,18501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90189,"",18901,"","","",100,0,0,45,45,0,0,1,18901,"","","",100,0,0,45,45,0,0,1,18901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90190,"",19001,"","","",100,0,0,45,45,0,0,1,19001,"","","",100,0,0,45,45,0,0,1,19001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90191,"",19101,"","","",100,0,0,45,45,0,0,1,19101,"","","",100,0,0,45,45,0,0,1,19101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90192,"",19201,"","","",100,0,0,45,45,0,0,1,19201,"","","",100,0,0,45,45,0,0,1,19201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90193,"",19301,"","","",100,0,0,45,45,0,0,1,19301,"","","",100,0,0,45,45,0,0,1,19301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90194,"",19401,"","","",100,0,0,45,45,0,0,1,19401,"","","",100,0,0,45,45,0,0,1,19401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90195,"",19501,"","","",100,0,0,45,45,0,0,1,19501,"","","",100,0,0,45,45,0,0,1,19501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90196,"",19601,"","","",100,0,0,45,45,0,0,1,19601,"","","",100,0,0,45,45,0,0,1,19601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90198,"",19801,"","","",100,0,0,45,45,0,0,1,19801,"","","",100,0,0,45,45,0,0,1,19801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90199,"",19901,"","","",100,0,0,45,45,0,0,1,19901,"","","",100,0,0,45,45,0,0,1,19901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90208,"",20801,"","","",100,0,0,45,45,0,0,1,20801,"","","",100,0,0,45,45,0,0,1,20801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90209,"",20901,"","","",100,0,0,45,45,0,0,1,20901,"","","",100,0,0,45,45,0,0,1,20901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90210,"",21001,"","","",100,0,0,45,45,0,0,1,21001,"","","",100,0,0,45,45,0,0,1,21001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90211,"",21101,"","","",100,0,0,45,45,0,0,1,21101,"","","",100,0,0,45,45,0,0,1,21101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90213,"",21301,"","","",100,0,0,45,45,0,0,1,21301,"","","",100,0,0,45,45,0,0,1,21301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90214,"",21401,"","","",100,0,0,45,45,0,0,1,21401,"","","",100,0,0,45,45,0,0,1,21401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90215,"",21501,"","","",100,0,0,45,45,0,0,1,21501,"","","",100,0,0,45,45,0,0,1,21501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90218,"",21801,"","","",100,0,0,45,45,0,0,1,21801,"","","",100,0,0,45,45,0,0,1,21801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90219,"",21901,"","","",100,0,0,45,45,0,0,1,21901,"","","",100,0,0,45,45,0,0,1,21901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90220,"",22001,"","","",100,0,0,45,45,0,0,1,22001,"","","",100,0,0,45,45,0,0,1,22001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90222,"",22201,"","","",100,0,0,45,45,0,0,1,22201,"","","",100,0,0,45,45,0,0,1,22201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90223,"",22301,"","","",100,0,0,45,45,0,0,1,22301,"","","",100,0,0,45,45,0,0,1,22301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90224,"",22401,"","","",100,0,0,45,45,0,0,1,22401,"","","",100,0,0,45,45,0,0,1,22401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90225,"",22501,"","","",100,0,0,45,45,0,0,1,22501,"","","",100,0,0,45,45,0,0,1,22501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90226,"",22601,"","","",100,0,0,45,45,0,0,1,22601,"","","",100,0,0,45,45,0,0,1,22601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90227,"",22701,"","","",100,0,0,45,45,0,0,1,22701,"","","",100,0,0,45,45,0,0,1,22701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90228,"",22801,"","","",100,0,0,45,45,0,0,1,22801,"","","",100,0,0,45,45,0,0,1,22801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90229,"",22901,"","","",100,0,0,45,45,0,0,1,22901,"","","",100,0,0,45,45,0,0,1,22901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90230,"",23001,"","","",100,0,0,45,45,0,0,1,23001,"","","",100,0,0,45,45,0,0,1,23001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90231,"",23101,"","","",100,0,0,45,45,0,0,1,23101,"","","",100,0,0,45,45,0,0,1,23101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90232,"",23201,"","","",100,0,0,45,45,0,0,1,23201,"","","",100,0,0,45,45,0,0,1,23201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90233,"",23301,"","","",100,0,0,45,45,0,0,1,23301,"","","",100,0,0,45,45,0,0,1,23301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90237,"",23701,"","","",100,0,0,45,45,0,0,1,23701,"","","",100,0,0,45,45,0,0,1,23701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90239,"",23901,"","","",100,0,0,45,45,0,0,1,23901,"","","",100,0,0,45,45,0,0,1,23901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90240,"",24001,"","","",100,0,0,45,45,0,0,1,24001,"","","",100,0,0,45,45,0,0,1,24001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90241,"",24101,"","","",100,0,0,45,45,0,0,1,24101,"","","",100,0,0,45,45,0,0,1,24101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90242,"",24201,"","","",100,0,0,45,45,0,0,1,24201,"","","",100,0,0,45,45,0,0,1,24201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90301,"",30101,"","","",100,0,0,45,45,0,0,1,30101,"","","",100,0,0,45,45,0,0,1,30101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90302,"",30201,"","","",100,0,0,45,45,0,0,1,30201,"","","",100,0,0,45,45,0,0,1,30201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90303,"",30301,"","","",100,0,0,45,45,0,0,1,30301,"","","",100,0,0,45,45,0,0,1,30301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90304,"",30401,"","","",100,0,0,45,45,0,0,1,30401,"","","",100,0,0,45,45,0,0,1,30401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90305,"",30501,"","","",100,0,0,45,45,0,0,1,30501,"","","",100,0,0,45,45,0,0,1,30501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90306,"",30601,"","","",100,0,0,45,45,0,0,1,30601,"","","",100,0,0,45,45,0,0,1,30601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90307,"",30701,"","","",100,0,0,45,45,0,0,1,30701,"","","",100,0,0,45,45,0,0,1,30701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90308,"",30801,"","","",100,0,0,45,45,0,0,1,30801,"","","",100,0,0,45,45,0,0,1,30801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90309,"",30901,"","","",100,0,0,45,45,0,0,1,30901,"","","",100,0,0,45,45,0,0,1,30901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90310,"",31001,"","","",100,0,0,45,45,0,0,1,31001,"","","",100,0,0,45,45,0,0,1,31001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90311,"",31101,"","","",100,0,0,45,45,0,0,1,31101,"","","",100,0,0,45,45,0,0,1,31101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90312,"",31201,"","","",100,0,0,45,45,0,0,1,31201,"","","",100,0,0,45,45,0,0,1,31201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90313,"",31301,"","","",100,0,0,45,45,0,0,1,31301,"","","",100,0,0,45,45,0,0,1,31301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90314,"",31401,"","","",100,0,0,45,45,0,0,1,31401,"","","",100,0,0,45,45,0,0,1,31401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90315,"",31501,"","","",100,0,0,45,45,0,0,1,31501,"","","",100,0,0,45,45,0,0,1,31501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
