int 0,empty 1,int 2,empty 3,empty 4,int 5,empty 6,bool 7,bool 8,bool 9,int 10,int 11,float 12,float 13,string2 14,int 15,int 16,int 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,int 37,empty 38,int 39,int 40,empty 41,int 42,int 43
86901,"",869,"","",43501,"",0,0,0,0,20,-1,0.05,"",0,0,25000,960,3660,2450,5260,2490,560,60,100,260,90,260,90,200,"",15,20000,12,3500,64,0,"",0,0,"",0,0
87001,"",870,"","",4001,"",0,0,0,0,20,-1,0.05,"",0,0,20000,600,4940,2400,3900,2230,505,60,100,260,90,260,90,200,"",17,20000,12,3500,64,20618,"",100,0,"",0,0
87101,"",871,"","",62701,"",0,1,0,0,20,-1,0.05,"",0,0,2060,650,3050,1820,2010,1830,1270,50,80,210,50,210,50,160,"",0,964,8,160,16,0,"",0,0,"",0,0
87201,"",872,"","",40401,"",0,1,0,0,20,-1,0.05,"",0,0,1780,470,3110,1800,1930,1420,1210,50,80,210,50,210,50,160,"",0,964,8,160,16,0,"",0,0,"",0,0
87202,"",872,"","",40401,"",0,1,0,0,20,-1,0.05,"",0,0,10000,470,3110,2400,1930,2020,1210,50,80,210,50,210,50,160,"",0,0,0,0,0,0,"",0,0,"",0,0
87301,"",873,"","",38501,"",0,1,0,0,20,-1,0.05,"",0,0,5000,700,3350,1830,3050,1700,1425,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
87401,"",874,"","",23001,"",0,0,0,0,20,-1,0.05,"",0,0,9000,820,4030,1560,2660,1320,1560,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
87402,"",874,"","",23001,"",0,0,1,0,20,-1,0.05,"",0,0,9000,820,4330,1560,2660,1320,1680,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
87403,"",874,"","",87403,"",0,0,1,0,20,-1,0.05,"",0,0,5789,820,2418,1248,2660,1056,1680,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
87501,"",875,"","",3801,"",0,0,0,0,20,-1,0.05,"",0,0,18500,720,3400,2380,4090,2480,850,60,100,260,90,260,90,200,"",15,20000,10,3200,64,0,"",0,0,"",0,0
87601,"",876,"","",3601,"",0,0,0,0,20,-1,0.05,"",0,0,17500,1000,1440,2030,4180,2340,630,60,100,260,90,260,90,200,"",17,20000,10,3200,64,0,"",0,0,"",0,0
87701,"",877,"","",87701,"",0,1,0,0,20,-1,0.05,"",0,0,15000,540,2860,2240,2330,2010,570,60,100,260,90,260,90,200,"",8,6640,10,3200,64,0,"",0,0,"",0,0
87901,"",879,"","",87901,"",0,1,0,0,20,-1,0.05,"",0,0,6000,540,2680,1460,1770,1000,395,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,0
87902,"",879,"","",21401,"",0,0,1,0,20,-1,0.05,"",0,0,6000,540,3360,1520,1540,1180,1090,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
88101,"",881,"","",88101,"",0,0,0,0,20,-1,0.05,"",0,0,15500,780,2610,2110,2360,2240,780,60,100,260,90,260,90,200,"",12,15000,10,3200,64,0,"",0,0,"",0,0
88301,"",883,"","",58801,"",0,1,0,0,20,-1,0.05,"",0,0,2120,690,2440,810,1980,1000,260,50,80,210,50,210,50,160,"",0,664,8,160,16,1174,"",5,0,"",0,0
88401,"",884,"","",61301,"",0,1,0,0,20,-1,0.05,"",0,0,9000,980,2340,960,3135,1220,250,60,100,260,90,260,90,200,"",19,6640,10,3200,32,0,"",0,0,"",0,0
88402,"",884,"","",61302,"",0,1,0,0,20,-1,0.05,"",0,0,9000,980,1170,960,2090,1220,250,60,100,260,90,260,90,200,"",8,15000,10,3200,32,0,"",0,0,"",0,0
88501,"",885,"","",88599,"",0,1,1,0,0,-1,0.05,"",0,0,6800,750,1090,580,1090,520,10,60,0,0,0,0,0,0,"",12,4220,16,3200,32,0,"",0,0,"",0,0
88601,"",886,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,10000,800,1000,3600,1000,3600,800,0,100,260,70,260,70,200,"",12,0,0,0,0,0,"",0,0,"",0,0
88602,"",886,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,10000,800,1000,3600,1000,3600,800,0,100,260,70,260,70,200,"",12,0,0,0,0,0,"",0,0,"",0,0
88701,"",887,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,500,100,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
88801,"",888,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,500,100,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
88901,"",889,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
89001,"",890,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
89101,"",891,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
89201,"",892,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
89301,"",893,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
89401,"",894,"","",80401,"",0,1,0,0,20,-1,0.05,"",0,0,1200,160,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
90601,"",906,"","",90601,"",0,1,1,0,20,-1,0.05,"",0,0,22000,800,1750,620,1220,500,240,50,80,210,50,210,50,160,"",17,5500,16,2400,24,0,"",0,0,"",0,0
90602,"",906,"","",90601,"",0,1,1,0,20,-1,0.05,"",0,0,11000,800,1430,620,1160,500,240,50,80,210,50,210,50,160,"",17,5500,16,2400,24,0,"",0,0,"",0,0
90701,"",907,"","",90701,"",0,1,0,0,20,-1,0.05,"",0,0,2720,780,3860,2300,3250,2290,1380,50,80,210,50,210,50,160,"",17,5500,16,2400,24,0,"",0,0,"",0,5
90702,"",907,"","",90702,"",0,1,0,0,20,-1,0.05,"",0,0,1720,780,1860,1300,1350,1500,1400,50,80,210,50,210,50,160,"",17,5500,16,2400,24,0,"",0,0,"",0,0
90901,"",909,"","",90901,"",0,1,1,0,20,-1,0.05,"",0,0,27500,800,2850,3600,2850,2950,750,50,80,210,50,210,50,160,"",12,15000,16,1600,160,0,"",0,0,"",0,0
91001,"",910,"","",91001,"",0,0,0,0,20,-1,0.05,"",0,0,5500,260,650,480,600,300,180,40,60,170,40,170,40,130,"",18,100,0,80,8,0,"",0,0,"",0,0
91101,"",911,"","",91101,"",0,0,0,0,20,-1,0,"1",0,0,2950,530,450,330,440,300,150,0,80,0,0,0,0,0,"",12,150,0,80,0,0,"",0,0,"",0,0
91301,"",913,"","",91301,"",0,1,1,0,20,-1,0.05,"",0,0,15000,300,700,380,600,240,150,40,60,170,60,170,60,130,"",16,500,4,80,8,0,"",0,0,"",0,0
91302,"",913,"","",91301,"",0,1,0,0,20,-1,0.05,"",0,0,1430,300,550,240,200,190,320,40,60,130,60,130,60,130,"",0,4,16,80,8,0,"",0,0,"",0,0
91401,"",914,"","",91401,"",0,1,0,0,20,-1,0.05,"",0,0,2550,300,520,660,440,420,130,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
91601,"",916,"","",91601,"",0,1,1,0,20,-1,0.05,"",0,0,26500,660,4000,2720,2510,2440,1130,50,80,160,80,160,80,160,"",20,30000,24,6000,160,0,"",0,0,"",0,0
91701,"",917,"","",91701,"",0,1,0,0,20,-1,0.05,"",0,0,2580,560,680,420,750,440,460,50,80,160,80,160,80,160,"",0,4,24,160,16,0,"",0,0,"",0,0
91901,"",919,"","",91901,"",0,0,0,0,20,-1,0.05,"",0,0,8250,1000,1530,350,1060,320,250,60,100,200,100,200,100,100,"",17,2640,8,1600,16,0,"",0,0,"",0,0
92101,"",921,"","",92101,"",0,0,1,0,20,1.8,0.05,"",0,0,27000,880,5920,3620,5300,3620,2530,60,100,200,100,200,100,200,"",12,18000,24,3200,320,0,"",100,0,"",0,0
92601,"",926,"","",92601,"",0,1,1,0,20,-1,0.05,"",0,0,21000,820,920,340,1050,390,230,50,80,210,50,210,50,160,"",12,2640,8,1600,16,0,"",0,0,"",0,0
92701,"",927,"","",92701,"",0,1,0,0,20,-1,0.05,"",0,0,2600,820,620,624,910,750,190,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
92801,"",928,"","",92801,"",0,1,0,0,20,-1,0.05,"",0,0,2400,400,950,1660,680,1280,220,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
92901,"",929,"","",92901,"",0,1,1,0,20,-1,0.05,"",0,0,11000,600,2060,1100,910,930,310,50,80,160,80,160,80,160,"",12,0,0,0,0,0,"",0,0,"",0,0
92902,"",929,"","",92901,"",0,1,1,0,20,-1,0.05,"",0,0,15000,600,2060,1500,910,1200,400,50,80,160,80,160,80,160,"",12,0,0,0,0,0,"",0,0,"",0,0
93001,"",930,"","",93001,"",0,1,1,0,20,-1,0.05,"",0,0,28000,600,2700,1100,1570,930,90,60,100,200,100,200,100,200,"",12,13000,24,5000,16,0,"",0,0,"",0,0
93101,"",931,"","",93001,"",0,1,0,0,20,-1,0.05,"",0,0,5000,560,1590,3500,740,2900,360,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93301,"",933,"","",95601,"",0,1,0,0,20,-1,0.1,"",0,0,3750,660,400,3800,550,1750,480,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93401,"",934,"","",93401,"",0,1,0,0,20,-1,0.05,"",0,0,10000,800,1300,1250,1150,1000,580,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93501,"",935,"","",17801,"",0,1,0,0,20,-1,0.05,"",0,0,3200,750,1090,620,1090,540,10,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93601,"",936,"","",91601,"",0,1,0,0,20,-1,0.05,"",0,0,1450,660,1600,4280,1510,4940,100,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93701,"",937,"","",91601,"",0,1,0,0,20,-1,0.05,"",0,0,1450,660,1600,4940,1510,4280,100,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93801,"",938,"","",91601,"",0,1,0,0,20,-1,0.05,"",0,0,1450,660,1600,4940,1510,4280,100,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
93901,"",939,"","",91601,"",0,1,0,0,20,-1,0.05,"",0,0,1450,660,1600,4280,1510,4940,100,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
94001,"",940,"","",49201,"",0,1,0,0,20,-1,0.05,"",0,0,2900,600,1500,4000,1200,3200,100,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
94101,"",941,"","",60101,"",0,1,0,0,20,-1,0.05,"",0,0,2700,1000,2200,3400,3500,3900,1000,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
94201,"",942,"","",97301,"",0,1,0,0,20,-1,0.05,"",0,0,3000,640,1360,3500,1070,2800,430,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
94301,"",943,"","",73302,"",0,1,0,0,20,-1,0.05,"",0,0,3000,780,430,4400,1890,5800,620,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
94401,"",944,"","",96901,"",0,1,0,0,20,-1,0.05,"",0,0,3200,1410,1450,4000,2370,4500,675,0,0,0,0,0,0,0,"",12,0,0,0,0,0,"",0,0,"",0,0
95101,"",951,"","",95101,"",0,0,0,0,20,-1,0.05,"",0,0,4000,220,900,380,280,380,190,0,0,0,0,0,0,0,"",8,0,0,0,0,0,"",100,0,"",0,0
95102,"",951,"","",95102,"",0,0,0,0,20,-1,0.05,"",0,0,8000,220,1770,860,1280,860,290,40,60,170,40,170,40,130,"",8,270,6,80,8,0,"",0,0,"",0,0
95201,"",952,"","",95201,"",0,0,0,0,20,-1,0.05,"",0,0,2800,500,790,380,380,380,200,0,0,0,0,0,0,0,"",8,0,0,0,0,0,"",100,0,"",0,0
95202,"",952,"","",95201,"",0,0,0,0,20,-1,0.05,"",0,0,6000,500,1820,860,1220,860,300,40,60,170,40,170,40,130,"",8,270,6,80,8,0,"",0,0,"",0,0
95301,"",953,"","",95301,"",0,0,0,0,20,-1,0.05,"",0,0,2800,360,810,380,380,380,210,0,0,0,0,0,0,0,"",8,0,0,0,0,0,"",100,0,"",0,0
95302,"",953,"","",95301,"",0,0,0,0,20,-1,0.05,"",0,0,6000,360,1800,860,1310,860,310,40,60,170,40,170,40,130,"",8,270,6,80,8,0,"",0,0,"",0,0
95401,"",954,"","",95401,"",0,0,1,0,20,-1,0.05,"",0,0,22000,600,1260,420,910,360,250,60,100,200,0,200,0,200,"",12,0,0,0,0,0,"",0,0,"",0,0
95601,"",956,"","",95601,"",0,1,1,0,20,-1,0.1,"",0,0,24500,660,3250,2250,3450,2120,840,30,50,120,20,120,20,100,"",18,20000,16,2400,160,0,"",0,0,"",0,0
95701,"",957,"","",95701,"",0,0,1,0,20,-1,0.05,"",0,0,5350,300,660,500,330,300,200,40,60,120,40,170,40,130,"",12,84,6,80,8,0,"",0,0,"",0,0
95801,"",958,"","",95801,"",0,0,0,0,20,-1,0.05,"",0,0,3000,700,840,420,640,330,130,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
95901,"",959,"","",95901,"",0,0,1,0,20,-1,0.05,"",0,0,15000,420,1820,1110,1010,970,360,50,80,210,50,210,50,160,"",0,700,8,160,16,0,"",0,0,"",0,0
96001,"",960,"","",96001,"",0,0,0,0,20,-1,0.05,"",0,0,1050,380,610,250,400,200,280,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
96101,"",961,"","",96101,"",0,0,0,0,20,-1,0.05,"",0,0,1120,410,460,220,440,160,300,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
96201,"",962,"","",96201,"",0,1,1,0,20,-1,0.05,"",0,0,25000,540,1940,1030,1400,820,400,60,100,260,90,260,90,200,"",8,664,10,320,32,0,"",0,0,"",0,0
96202,"",962,"","",42302,"",0,0,1,0,20,-1,0.05,"",0,0,7780,540,3290,1830,2700,1610,1350,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
96301,"",963,"","",96301,"",0,1,0,0,20,-1,0.05,"",0,0,4000,260,870,400,180,300,370,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
96401,"",964,"","",96401,"",0,1,0,0,20,-1,0.1,"",0,0,1080,400,440,230,320,230,180,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
96501,"",965,"","",96501,"",0,1,0,0,20,-1,0.05,"",0,0,6000,290,1300,530,230,490,280,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
96601,"",966,"","",96601,"",0,1,0,0,20,-1,0.05,"",0,0,2670,460,1570,660,590,290,580,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
96701,"",967,"","",96701,"",0,1,0,0,20,-1,0.05,"",0,0,2330,530,1650,600,510,370,560,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
96901,"",969,"","",96901,"",0,1,1,0,20,-1,0.05,"",0,0,27000,1410,3550,1790,3820,2480,1175,60,100,200,100,200,100,200,"",17,40000,24,6400,160,0,"",0,0,"",0,0
97001,"",970,"","",97001,"",0,1,1,0,20,-1,0.05,"",0,0,32000,960,2150,1290,3020,1480,675,60,100,200,100,200,100,200,"",17,50000,24,6400,160,0,"",0,0,"",0,0
97002,"",970,"","",7502,"",0,0,1,0,20,-1,0.05,"",0,0,7060,960,3140,1460,2680,1320,990,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,0
97101,"",971,"","",97101,"",0,1,0,0,20,-1,0.05,"",0,0,5430,720,4400,1520,4240,1580,2050,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
97201,"",972,"","",97201,"",0,0,1,0,20,-1,0.05,"",0,0,20000,790,5000,3600,4510,3220,2120,60,100,260,90,260,90,200,"",12,18000,24,6400,160,0,"",0,0,"",0,0
97301,"",973,"","",97301,"",0,1,1,0,20,-1,0.05,"",0,0,30000,640,4500,2800,3140,2420,560,60,100,260,90,260,90,200,"",18,35000,24,6400,160,0,"",0,0,"",0,0
97302,"",973,"","",97302,"",0,1,1,0,20,-1,0.05,"",0,0,5480,640,4500,1550,3140,1360,1560,60,100,260,90,260,90,200,"",18,50000,24,6400,160,0,"",0,0,"",0,0
97401,"",974,"","",97401,"",0,1,0,0,20,-1,0.05,"",0,0,2770,1040,800,840,1000,840,860,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
97601,"",976,"","",97601,"",0,1,0,0,20,-1,0.05,"",0,0,5640,820,4420,1610,4370,1610,1360,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
97801,"",978,"","",36702,"",0,0,0,0,20,-1,0.05,"",0,0,3450,260,510,296,100,156,133,270,100,320,250,320,250,160,"",8,84,6,80,8,0,"",0,0,"",0,0
97901,"",979,"","",11101,"",0,1,0,0,20,-1,0.1,"",0,0,800,100,470,200,100,130,200,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
98001,"",980,"","",34101,"",0,1,0,0,20,-1,0.05,"",0,0,910,300,560,270,410,280,210,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
98101,"",981,"","",62101,"",0,1,0,0,20,-1,0.05,"",0,0,1000,300,590,310,360,260,240,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
98201,"",982,"","",61501,"",0,1,0,0,20,-1,0.05,"",0,0,1360,410,610,350,360,260,160,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
98501,"",985,"","",98501,"",0,0,0,0,20,-1,0.05,"",0,0,5000,750,1390,810,1240,860,270,50,80,210,50,210,50,160,"",8,264,8,160,16,0,"",0,0,"",0,0
98502,"",985,"","",98501,"",0,0,0,0,20,-1,0.05,"",0,0,19998,750,1390,760,1240,810,270,0,80,210,50,210,50,160,"",8,264,8,160,16,0,"",0,0,"",0,0
98503,"",985,"","",98501,"",0,0,0,0,20,-1,0.05,"",0,0,30000,750,2390,2760,2240,2810,270,50,80,210,50,210,50,160,"",8,264,8,160,16,0,"",0,0,"",0,0
98601,"",986,"","",60501,"",0,1,0,0,20,-1,0.05,"",0,0,3300,800,950,630,880,480,250,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
98602,"",986,"","",60501,"",0,1,0,0,20,-1,0.05,"",0,0,1950,800,850,630,780,480,750,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
98801,"",988,"","",98801,"",0,0,1,0,20,-1,0.05,"",0,0,28000,870,5060,3660,5340,3280,2630,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
98901,"",989,"","",98901,"",0,0,1,0,20,-1,0.05,"",0,0,26000,850,5970,3810,5600,3500,2590,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
98902,"",989,"","",70302,"",0,1,1,0,20,-1,0.05,"",0,0,7500,850,4350,2020,3570,2200,1790,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
99001,"",990,"","",99001,"",0,0,1,0,20,-1,0.05,"",0,0,29000,760,5880,4530,5590,3480,2600,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99002,"",990,"","",99002,"",0,0,1,0,20,-1,0.05,"",0,0,5210,760,3360,1590,2770,1500,1190,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
99101,"",991,"","",99101,"",0,0,1,0,20,-1,0.05,"",0,0,22000,660,5810,4410,5330,4560,2550,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99201,"",992,"","",99201,"",0,0,1,0,20,-1,0.05,"",0,0,24000,930,5990,3380,5150,3220,2720,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99301,"",993,"","",99301,"",0,0,1,0,20,-1,0.05,"",0,0,27000,740,5920,3620,5300,3620,2530,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99401,"",994,"","",99401,"",0,0,1,0,20,-1,0.05,"",0,0,23000,930,5790,3400,5210,3580,3270,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99402,"",994,"","",8601,"",0,0,1,0,20,-1,0.05,"",0,0,6250,930,3010,1680,3400,1750,2190,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99501,"",995,"","",99501,"",0,0,1,0,20,-1,0.05,"",0,0,25000,960,5680,3440,5940,3440,2680,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99601,"",996,"","",99601,"",0,0,1,0,20,-1,0.05,"",0,0,29000,1110,5110,3530,5030,3420,2810,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99701,"",997,"","",99701,"",0,0,1,0,20,-1,0.05,"",0,0,28000,820,5900,3470,5180,3360,2690,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99801,"",998,"","",99801,"",0,0,1,0,20,-1,0.05,"",0,0,12630,660,4240,2790,4340,2780,1900,60,100,260,90,260,90,200,"",12,9000,24,1600,320,0,"",0,0,"",0,0
99802,"",998,"","",99802,"",0,0,1,0,20,-1,0.05,"",0,0,32630,660,5240,3790,5340,3780,2900,60,100,260,90,260,90,200,"",12,18000,24,3200,320,0,"",0,0,"",0,0
99901,"",999,"","",99901,"",0,1,1,0,20,-1,0.05,"",0,0,30000,780,3140,2610,4500,3100,620,60,100,260,90,260,90,200,"",1500200,40000,24,3200,320,0,"",0,0,"",0,0
99902,"",999,"","",99902,"",0,1,1,0,20,-1,0.05,"",0,0,5400,780,3860,1330,4540,1550,1620,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
