int 0,empty 1,empty 2,empty 3,int 4,int 5,int 6,bool 7,bool 8,int 9,int 10,int 11,int 12,empty 13,int 14,empty 15,int 16,empty 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,int 31,int 32,int 33,int 34,int 35,short 36,short 37,int 38,byte 39,byte 40,byte 41,byte 42,byte 43,byte 44,short 45,int 46,int 47,empty 48,short 49,short 50,empty 51,int 52,empty 53,int 54,empty 55,int 56,empty 57,int 58,empty 59,int 60,int 61,empty 62,int 63,int 64,empty 65,int 66,empty 67,int 68,empty 69,int 70,empty 71,string2 72
22261,"","","",22261,22261,22261,1,0,0,3,1,22261,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,40,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",22261,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22271,"","","",22271,0,22271,1,1,30281,3,1,22271,"",0,"",12012,"",0,"",0,2,2,80,100,1,0,0,10,18,-1,-1,-1,1,1,1,205,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",110060,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22281,"","","",22281,0,22281,1,1,30311,3,1,22281,"",0,"",12002,"",0,"",0,2,1,25,100,1,0,0,0,41,-1,-1,-1,1,3,3,100,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22291,"","","",22291,0,22291,1,1,30011,3,1,22291,"",0,"",12003,"",0,"",0,2,1,25,100,1,0,3,1,12,-1,-1,-1,1,3,3,200,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22301,"","","",22301,0,22301,1,1,30281,3,1,22301,"",0,"",12012,"",0,"",0,2,1,100,100,1,0,0,10,29,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",113050,"",0,"",0,"",0,-1,"",1,229,"",385,"",-1,"",-1,"",""
22311,"","","",22311,0,22311,1,1,30281,3,1,22311,"",0,"",12012,"",0,"",0,2,2,40,100,1,0,0,10,-1,-1,-1,-1,1,1,1,50,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",107010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22321,"","","",22321,22321,22321,1,0,0,3,1,22321,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,7,-1,-1,-1,13,5,1,1,50,5,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",22321,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22322,"","","",22322,22322,22322,1,0,0,4,1,22322,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,5,1,1,50,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",22322,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22323,"","","",22323,0,22323,1,1,30191,5,1,22323,"",0,"",12009,"",0,"",0,2,2,90,100,1,0,0,7,7,-1,-1,-1,1,1,1,150,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22331,"","","",22331,0,22331,1,1,30011,3,1,22331,"",0,"",12003,"",0,"",0,2,2,70,100,1,0,0,1,17,-1,-1,-1,5,1,1,325,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22332,"","","",22332,0,22332,1,1,30281,4,1,22332,"",0,"",12012,"",0,"",0,2,2,85,100,1,0,0,10,7,-1,-1,-1,1,1,1,205,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",22332,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22341,"","","",22341,0,22341,1,1,30311,3,1,22341,"",0,"",12002,"",0,"",0,2,1,55,100,1,0,0,0,-1,-1,-1,-1,1,1,1,65,5,0,0,100,1,10,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22351,"","","",22351,0,22351,1,1,30311,3,1,22351,"",0,"",12002,"",0,"",0,2,1,85,100,1,0,0,0,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22353,"","","",22353,22353,22353,1,0,0,0,4,0,"",0,"",0,"",0,"",0,5,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,100,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",22353,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22371,"","","",22371,0,22371,1,1,30281,3,1,22371,"",0,"",12012,"",0,"",0,2,1,25,100,1,0,0,10,-1,-1,-1,-1,1,3,3,150,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22391,"","","",22391,0,22391,1,1,30161,3,1,22391,"",0,"",12010,"",0,"",0,2,1,80,100,1,0,0,8,15,-1,-1,-1,1,1,1,140,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",171000,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22401,"","","",22401,22401,22401,1,0,0,3,1,22401,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,25,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",22401,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22411,"","","",22411,0,22411,1,1,30221,3,1,22411,"",0,"",12008,"",0,"",0,2,1,5,100,1,0,0,6,-1,-1,-1,-1,1,1,1,15,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",105015,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
22421,"","","",22421,0,22421,1,1,30311,3,1,22421,"",0,"",12002,"",0,"",0,2,1,15,100,1,0,0,0,-1,-1,-1,-1,1,1,1,25,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23011,"","","",23011,0,23011,1,1,30011,3,1,23011,"",0,"",12003,"",0,"",0,2,1,30,100,1,0,0,1,34,-1,-1,-1,1,3,3,155,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23021,"","","",23021,0,23021,1,1,30011,3,1,23021,"",0,"",12003,"",0,"",0,2,1,90,100,1,0,0,1,-1,-1,-1,-1,1,1,1,155,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23031,"","","",23031,0,23031,1,1,30131,3,1,23031,"",0,"",12007,"",0,"",0,2,2,50,100,1,0,0,5,-1,-1,-1,-1,1,1,1,60,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23041,"","","",23041,0,23041,1,1,30131,3,1,23041,"",0,"",12007,"",0,"",0,2,2,60,100,1,0,0,5,16,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,3,4,"",2,0,"",0,"",106050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23051,"","","",23051,0,23051,1,1,30071,3,1,23051,"",0,"",12005,"",0,"",0,2,1,80,100,1,0,0,3,-1,-1,-1,-1,1,1,1,145,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",137020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23061,"","","",23061,0,23061,1,1,30131,3,1,23061,"",0,"",12007,"",0,"",0,2,2,95,100,1,0,0,5,21,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,3,4,"",2,0,"",0,"",111050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23071,"","","",23071,0,23071,1,1,30011,3,1,23071,"",0,"",12003,"",0,"",0,2,2,50,100,1,0,0,1,-1,-1,-1,-1,1,1,1,55,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23081,"","","",23081,0,23081,1,1,30011,3,1,23081,"",0,"",12003,"",0,"",0,2,2,40,100,1,0,0,1,-1,-1,-1,-1,5,1,1,120,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23091,"","","",23091,0,23091,1,1,30011,3,1,23091,"",0,"",12003,"",0,"",0,2,2,50,100,1,0,0,1,26,-1,-1,-1,5,1,1,200,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23101,"","","",23101,0,23101,1,1,30251,3,1,23101,"",0,"",12011,"",0,"",0,2,2,70,100,1,0,0,9,10,-1,-1,-1,5,1,1,320,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23111,"","","",23111,0,23111,1,0,0,3,1,23111,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,5,1,1,50,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",133030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23121,"","","",23121,23121,23121,1,0,0,3,1,23121,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,55,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",23121,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23131,"","","",23131,23131,23131,1,1,30311,3,1,23131,"",0,"",12002,"",0,"",0,2,5,1,100,1,0,0,-1,-1,-1,-1,-1,1,5,5,190,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",23131,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23141,"","","",23141,0,23141,1,1,30311,3,1,23141,"",0,"",12002,"",0,"",0,2,1,30,100,1,0,0,0,-1,-1,-1,-1,5,1,1,115,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",103050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23151,"","","",23151,0,23151,1,1,30251,3,1,23151,"",0,"",12011,"",0,"",0,2,2,13,100,1,0,0,9,19,-1,-1,-1,1,7,7,220,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23152,"","","",23152,23152,23152,1,1,30251,4,1,23152,"",0,"",12011,"",0,"",0,2,2,140,100,1,7,8,9,20,-1,-1,-1,5,1,1,315,5,0,0,100,1,5,0,0,100,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23161,"","","",23161,0,23161,1,1,30221,3,1,23161,"",0,"",12008,"",0,"",0,2,1,35,100,1,0,0,6,-1,-1,-1,-1,1,1,1,25,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23171,"","","",23171,0,23171,1,0,0,3,1,23171,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,5,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",134010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23201,"","","",23201,0,23201,1,1,30011,3,1,23201,"",0,"",12003,"",0,"",0,2,1,35,100,1,0,0,1,-1,-1,-1,-1,1,1,1,25,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23211,"","","",23211,0,23211,1,1,30311,3,1,23211,"",0,"",12002,"",0,"",0,2,1,45,100,1,0,0,0,-1,-1,-1,-1,1,1,1,35,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23221,"","","",23221,0,23221,1,1,30041,3,1,23221,"",0,"",12006,"",0,"",0,2,1,40,100,1,0,0,4,-1,-1,-1,-1,1,1,1,30,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23251,"","","",23251,0,23251,1,1,30311,3,1,23251,"",0,"",12002,"",0,"",0,2,1,45,100,1,0,0,0,-1,-1,-1,-1,1,1,1,35,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23261,"","","",23261,0,23261,1,1,30011,3,1,23261,"",0,"",12003,"",0,"",0,2,1,40,100,1,0,0,1,-1,-1,-1,-1,5,1,1,120,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23281,"","","",23281,23281,23281,1,1,30311,3,1,23281,"",0,"",12002,"",0,"",0,2,5,20,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,505,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23283,"","","",23281,23281,23283,1,1,30311,3,1,23281,"",0,"",12002,"",0,"",0,2,5,80,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,505,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23381,"","","",23381,0,23381,1,1,30311,3,1,23381,"",0,"",12002,"",0,"",0,2,2,105,100,1,0,0,0,41,-1,-1,-1,1,1,1,245,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23382,"","","",23382,23382,23382,1,1,30311,4,1,23382,"",0,"",12002,"",0,"",0,2,2,80,100,1,0,0,0,18,-1,-1,-1,5,1,1,330,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",23382,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23411,"","","",23411,0,23411,1,1,30011,3,1,23411,"",0,"",12003,"",0,"",0,2,1,65,100,1,0,0,1,-1,-1,-1,-1,1,1,1,100,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23421,"","","",23421,0,23421,1,1,30131,3,1,23421,"",0,"",12007,"",0,"",0,2,1,80,100,1,0,0,5,21,-1,-1,-1,1,1,1,165,5,0,0,100,1,10,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23431,"","","",23431,0,23431,1,1,30041,3,1,23431,"",0,"",12006,"",0,"",0,2,1,50,100,1,0,0,4,-1,-1,-1,-1,1,1,1,55,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23441,"","","",23441,0,23441,1,1,30311,3,1,23441,"",0,"",12002,"",0,"",0,2,1,75,100,1,0,0,0,-1,-1,-1,-1,1,1,1,100,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23451,"","","",23451,0,23451,1,1,30131,3,1,23451,"",0,"",12007,"",0,"",0,2,1,90,100,1,0,0,5,39,-1,-1,-1,1,1,1,160,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23461,"","","",23461,0,23461,1,1,30101,3,1,23461,"",0,"",12004,"",0,"",0,2,1,60,100,1,0,0,2,14,-1,-1,-1,5,1,1,320,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23462,"","","",23462,0,23462,1,1,30221,4,1,23462,"",0,"",12008,"",0,"",0,2,1,95,100,1,0,0,6,36,-1,-1,-1,1,1,1,205,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23471,"","","",23471,0,23471,1,1,30101,3,1,23471,"",0,"",12004,"",0,"",0,2,2,70,100,1,0,0,2,11,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23481,"","","",23481,0,23481,1,1,30071,3,1,23481,"",0,"",12005,"",0,"",0,2,1,45,100,1,0,0,3,-1,-1,-1,-1,1,1,1,55,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",103020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23491,"","","",23491,0,23491,1,1,30071,3,1,23491,"",0,"",12005,"",0,"",0,2,1,35,100,1,0,0,3,-1,-1,-1,-1,5,1,1,110,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",103025,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23591,"","","",23591,0,23591,1,1,30071,3,1,23591,"",0,"",12005,"",0,"",0,2,2,80,100,1,0,0,3,-1,-1,-1,-1,1,1,1,145,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23611,"","","",23611,0,23611,1,1,30251,3,1,23611,"",0,"",12011,"",0,"",0,2,2,30,100,1,0,0,9,-1,-1,-1,-1,1,1,1,50,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23631,"","","",23631,0,23631,1,1,30011,3,1,23631,"",0,"",12003,"",0,"",0,2,1,70,100,1,0,0,1,7,-1,-1,-1,1,1,1,95,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23641,"","","",23641,0,23641,1,1,30131,3,1,23641,"",0,"",12007,"",0,"",0,2,1,85,100,1,0,3,5,14,-1,-1,-1,1,1,1,215,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23651,"","","",23651,0,23651,1,1,30191,3,1,23651,"",0,"",12009,"",0,"",0,2,1,70,100,1,0,0,7,-1,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23671,"","","",23671,0,23671,1,1,30071,3,1,23671,"",0,"",12005,"",0,"",0,2,1,70,100,1,0,0,3,16,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23681,"","","",23681,0,23681,1,1,30041,3,1,23681,"",0,"",12006,"",0,"",0,2,2,60,100,1,0,0,4,-1,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,1,3,"",0,25,"",126010,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23691,"","","",23691,0,23691,1,1,30011,3,1,23691,"",0,"",12003,"",0,"",0,2,1,70,100,1,0,0,1,-1,-1,-1,-1,1,1,1,95,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23701,"","","",23701,0,23701,1,1,30101,3,1,23701,"",0,"",12004,"",0,"",0,2,1,40,100,1,0,0,2,-1,-1,-1,-1,5,1,1,120,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23711,"","","",23711,0,23711,1,1,30101,3,1,23711,"",0,"",12004,"",0,"",0,2,1,70,100,1,0,0,2,-1,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23721,"","","",23721,0,23721,1,1,30131,3,1,23721,"",0,"",12007,"",0,"",0,2,1,105,100,1,0,0,5,-1,-1,-1,-1,1,1,1,105,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",205100,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23731,"","","",23731,0,23731,1,1,30161,3,1,23731,"",0,"",12010,"",0,"",0,2,1,65,100,1,0,3,8,15,-1,-1,-1,1,1,1,115,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23741,"","","",23741,0,23741,1,1,30281,3,1,23741,"",0,"",12012,"",0,"",0,2,1,70,100,1,0,0,10,41,-1,-1,-1,1,1,1,135,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",107070,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23751,"","","",23751,23751,23751,1,1,30311,3,1,23751,"",0,"",12002,"",0,"",0,2,5,5,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,190,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",23751,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23761,"","","",23761,23761,23761,1,1,30311,3,1,23761,"",0,"",12002,"",0,"",0,2,2,90,100,1,0,0,0,27,-1,-1,-1,1,1,1,180,5,0,0,100,1,5,0,0,0,2,2,"",0,0,"",107000,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23771,"","","",23771,0,23771,1,1,30131,3,1,23771,"",0,"",12007,"",0,"",0,2,2,70,100,1,0,0,5,29,-1,-1,-1,1,1,1,100,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23781,"","","",23781,0,23781,1,1,30071,3,1,23781,"",0,"",12005,"",0,"",0,2,1,50,100,1,0,0,3,16,-1,-1,-1,5,1,1,195,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23791,"","","",23791,0,23791,1,1,30071,3,1,23791,"",0,"",12005,"",0,"",0,2,1,15,100,1,0,0,3,8,-1,-1,-1,5,3,3,185,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",103030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23792,"","","",23791,0,23792,1,1,30071,3,1,23791,"",0,"",12005,"",0,"",0,2,1,15,100,1,0,0,3,8,-1,-1,-1,5,3,3,185,5,0,0,100,1,5,0,0,50,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23793,"","","",23791,0,23793,1,1,30071,3,1,23791,"",0,"",12005,"",0,"",0,2,1,15,100,1,0,0,3,8,-1,-1,-1,5,3,3,185,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",108040,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23801,"","","",23801,23801,23801,1,1,30311,3,1,23801,"",0,"",12002,"",0,"",0,2,5,5,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,310,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",23801,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23821,"","","",23821,0,23821,1,1,30251,3,1,23821,"",0,"",12011,"",0,"",0,2,2,55,100,1,0,0,9,19,-1,-1,-1,5,1,1,350,5,0,0,100,1,5,0,0,0,0,5,"",0,20,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23822,"","","",23822,0,23822,1,1,30131,4,1,23822,"",0,"",12007,"",0,"",0,2,1,45,100,1,0,0,5,21,-1,-1,-1,1,2,2,235,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",111025,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23823,"","","",23821,0,23823,1,0,0,3,1,23821,"",0,"",12011,"",0,"",0,2,2,250,100,1,0,5,9,19,-1,-1,-1,5,1,1,455,5,0,0,100,1,5,0,0,0,0,5,"",0,20,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23824,"","","",23822,0,23824,1,0,0,4,1,23822,"",0,"",12007,"",0,"",0,2,1,130,100,1,0,0,5,21,-1,-1,-1,1,2,2,250,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",111050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23831,"","","",23831,0,23831,1,1,30131,3,1,23831,"",0,"",12007,"",0,"",0,2,1,90,100,1,0,0,5,37,-1,-1,-1,1,1,1,235,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",111025,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23832,"","","",23832,0,23832,1,0,0,4,1,23832,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,5,1,1,70,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",134030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23851,"","","",23851,0,23851,1,1,30131,3,1,23851,"",0,"",12007,"",0,"",0,2,1,48,100,1,0,0,5,21,-1,-1,-1,1,2,2,250,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23871,"","","",23871,0,23871,1,0,0,3,1,23871,"",0,"",0,"",0,"",0,6,0,0,100,0,0,0,0,-1,-1,-1,13,1,1,1,5,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",137010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
23881,"","","",23881,0,23881,1,1,30041,3,1,23881,"",0,"",12006,"",0,"",0,2,1,40,100,1,0,0,4,-1,-1,-1,-1,1,1,1,30,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
