int32 0,empty 1,empty 2,empty 3,int32 4,int32 5,int32 6,int32 7,int32 8,int32 9,int32 10,bool 11,bool 12,int32 13,empty 14,int32 15,int32 16,int32 17,int32 18,string2 19,int32 20,int32 21,int32 22,int32 23,int32 24,int32 25,int32 26,string2 27
22107,,,,22107,22107,8,73,430,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22108,,,,22108,22108,8,73,431,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22109,,,,22109,22109,8,73,432,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22110,,,,22110,22110,8,73,433,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22111,,,,22111,22111,8,73,434,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22112,,,,22112,22112,8,73,435,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22113,,,,22113,22113,8,73,436,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22114,,,,22114,22114,8,73,437,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22115,,,,22115,22115,8,73,438,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22116,,,,22116,22116,8,73,439,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22117,,,,22117,22117,8,73,440,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22118,,,,22118,22118,8,73,441,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22119,,,,22119,22119,8,73,442,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22120,,,,22120,22120,8,73,443,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22121,,,,22121,22121,8,73,444,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22122,,,,22122,22122,8,73,445,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22123,,,,22123,22123,8,73,446,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22124,,,,22124,22124,8,73,447,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22125,,,,22125,22125,8,73,448,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22126,,,,22126,22126,8,73,449,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22127,,,,22127,22127,8,73,450,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22128,,,,22128,22128,8,73,451,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22129,,,,22129,22129,8,73,452,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22130,,,,22130,22130,8,73,453,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22131,,,,22131,22131,8,73,454,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22132,,,,22132,22132,8,73,455,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22133,,,,22133,22133,8,73,456,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22134,,,,22134,22134,8,73,457,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22135,,,,22135,22135,8,73,458,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22136,,,,22136,22136,8,73,459,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22137,,,,22137,22137,8,73,460,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22138,,,,22138,22138,8,73,461,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22139,,,,22139,22139,8,73,462,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22140,,,,22140,22140,8,73,463,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22141,,,,22141,22141,8,73,464,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22142,,,,22142,22142,8,73,465,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22143,,,,22143,22143,8,73,466,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22144,,,,22144,22144,8,73,467,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22145,,,,22145,22145,8,73,468,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22146,,,,22146,22146,8,73,469,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22147,,,,22147,22147,8,73,470,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22148,,,,22148,22148,8,73,471,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22149,,,,22149,22149,8,73,472,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22150,,,,22150,22150,8,73,473,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22151,,,,22151,22151,8,73,474,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22152,,,,22152,22152,8,73,475,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22153,,,,22153,22153,8,73,476,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22154,,,,22154,22154,8,73,477,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22155,,,,22155,22155,8,73,478,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
22156,,,,22156,22156,8,73,479,-1,-1,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29001,,,,29001,29001,6,86,259,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29002,,,,29002,29002,6,86,263,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29003,,,,29003,29003,6,86,266,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29004,,,,29004,29004,6,86,267,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29005,,,,29005,29005,6,86,269,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29006,,,,29006,29006,6,86,282,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29007,,,,29007,29007,6,86,285,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29008,,,,29008,29008,6,86,288,5000,2500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29009,,,,29009,29009,6,86,260,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29010,,,,29010,29010,6,86,264,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29011,,,,29011,29011,6,86,280,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29012,,,,29012,29012,6,86,283,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29013,,,,29013,29013,6,86,286,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29014,,,,29014,29014,6,86,289,10000,5000,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29015,,,,29015,29015,6,86,262,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29016,,,,29016,29016,6,86,265,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29017,,,,29017,29017,6,86,268,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29018,,,,29018,29018,6,86,281,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29019,,,,29019,29019,6,86,284,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29020,,,,29020,29020,6,86,287,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
29021,,,,29021,29021,6,86,290,15000,7500,false,false,0,,-1,-1,-1,-1,"",0,0,0,-1,-1,-1,-1,""
