int32 0,empty 1,empty 2,int32 3,int32 4,int32 5,int32 6,int32 7,int32 8,empty 9,int32 10,empty 11,int32 12,empty 13,int32 14,int32 15,int32 16,int32 17,int32 18,int32 19,int32 20,int32 21,int32 22,int32 23,int32 24,int32 25,int32 26,int16 27,int16 28,int16 29,int16 30,int16 31,int16 32,int32 33,int16 34,int16 35,int8 36,int8 37,int8 38,int8 39,int8 40,int8 41,int8 42,int8 43,int8 44,int8 45,int8 46,int8 47,int32 array 48,int32 array 49,int32 array 50,int32 array 51,int32 array 52,int32 array 53,int32 array 54,int32 array 55,int32 56,int32 57,empty 58,int32 59,int32 60,int32 61,int16 62,int16 63,int32 array 64,int32 65,int32 66
30031,,,30031,30031,0,2,0,12001,,0,,0,,1,1,1,30,200,1,0,0,1,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30032,,,30032,30032,0,2,0,12001,,0,,0,,1,1,1,45,200,1,0,0,1,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30033,,,30033,30033,0,2,0,12001,,0,,0,,1,1,1,75,200,1,0,0,1,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30041,,,30041,30041,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,4,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30042,,,30042,30042,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,4,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30043,,,30043,30043,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,4,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30051,,,30051,30051,0,2,0,12001,,30051,,0,,1,1,2,55,150,1,0,0,4,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30052,,,30052,30052,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,4,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30053,,,30053,30053,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,4,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30061,,,30061,30061,0,2,0,12001,,0,,0,,1,1,2,20,150,1,0,0,4,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30062,,,30062,30062,0,2,0,12001,,0,,0,,1,1,2,35,150,1,0,0,4,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30063,,,30063,30063,0,2,0,12001,,0,,0,,1,1,2,65,150,1,0,0,4,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30071,,,30071,30071,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,3,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30072,,,30072,30072,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,3,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30073,,,30073,30073,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,3,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30081,,,30081,30081,0,2,0,12001,,0,,0,,1,1,2,55,150,1,0,0,3,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30082,,,30082,30082,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,3,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30083,,,30083,30083,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,3,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30091,,,30091,30091,0,2,0,12001,,0,,0,,1,1,2,20,150,1,0,0,3,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30092,,,30092,30092,0,2,0,12001,,0,,0,,1,1,2,35,150,1,0,0,3,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30093,,,30093,30093,0,2,0,12001,,0,,0,,1,1,2,65,150,1,0,0,3,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30101,,,30101,30101,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,5,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30102,,,30102,30102,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,5,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30103,,,30103,30103,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,5,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30111,,,30111,30111,0,2,0,12001,,0,,0,,1,1,2,55,150,1,0,0,5,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30112,,,30112,30112,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,5,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30113,,,30113,30113,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,5,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30121,,,30121,30121,0,2,0,12001,,30121,,0,,1,1,1,30,200,1,0,0,5,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30122,,,30122,30122,0,2,1,12001,,30121,,0,,1,1,1,45,200,1,0,0,5,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30123,,,30123,30123,0,2,0,12001,,30122,,0,,1,1,1,75,200,1,0,0,5,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30124,,,30124,30124,0,2,1,12001,,30122,,0,,1,1,1,45,200,1,0,0,5,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30131,,,30131,30131,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,8,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30132,,,30132,30132,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,8,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30133,,,30133,30133,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,8,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30141,,,30141,30141,0,2,0,12001,,0,,0,,1,1,2,55,150,1,0,0,8,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30142,,,30142,30142,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,8,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30143,,,30143,30143,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,8,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30151,,,30151,30151,0,2,0,12001,,0,,0,,1,1,1,30,200,1,0,0,8,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30152,,,30152,30152,0,2,0,12001,,0,,0,,1,1,1,45,200,1,0,0,8,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30153,,,30153,30153,0,2,0,12001,,0,,0,,1,1,1,75,200,1,0,0,8,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30161,,,30161,30161,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,7,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30162,,,30162,30162,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,7,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30163,,,30163,30163,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,7,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30171,,,30171,30171,0,2,0,12001,,0,,0,,1,1,2,55,150,1,0,0,7,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30172,,,30172,30172,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,7,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30173,,,30173,30173,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,7,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30181,,,30181,30181,0,2,0,12001,,30181,,0,,1,1,1,30,200,1,0,0,7,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30182,,,30182,30182,0,2,1,12001,,30181,,0,,1,1,1,45,200,1,0,0,7,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30183,,,30183,30183,0,2,0,12001,,30182,,0,,1,1,1,75,200,1,0,0,7,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30184,,,30184,30184,0,2,1,12001,,30182,,0,,1,1,1,75,200,1,0,0,7,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30191,,,30191,30191,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,9,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30192,,,30192,30192,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,9,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30193,,,30193,30193,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,9,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30201,,,30201,30201,0,2,0,12001,,0,,0,,1,1,2,55,150,1,0,0,9,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30202,,,30202,30202,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,9,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30203,,,30203,30203,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,9,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30211,,,30211,30211,0,2,0,12001,,0,,0,,1,1,2,20,150,1,0,0,9,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30212,,,30212,30212,0,2,0,12001,,0,,0,,1,1,2,35,150,1,0,0,9,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30213,,,30213,30213,0,2,0,12001,,0,,0,,1,1,2,65,150,1,0,0,9,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30221,,,30221,30221,0,2,0,12001,,0,,0,,1,1,1,65,200,1,0,0,10,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30222,,,30222,30222,0,2,0,12001,,0,,0,,1,1,1,85,200,1,0,0,10,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30223,,,30223,30223,0,2,0,12001,,0,,0,,1,1,1,105,200,1,0,0,10,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30231,,,30231,30231,0,2,0,12001,,30231,,0,,1,1,2,55,150,1,0,0,10,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30232,,,30232,30232,0,2,0,12001,,0,,0,,1,1,2,75,150,1,0,0,10,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30233,,,30233,30233,0,2,0,12001,,0,,0,,1,1,2,95,150,1,0,0,10,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30241,,,30241,30241,0,2,0,12001,,0,,0,,1,1,2,20,150,1,0,0,10,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30242,,,30242,30242,0,2,0,12001,,0,,0,,1,1,2,35,150,1,0,0,10,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30243,,,30243,30243,0,2,0,12001,,0,,0,,1,1,2,65,150,1,0,0,10,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30251,,,30251,30251,0,2,0,12001,,0,,0,,1,1,1,70,200,1,0,0,0,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30252,,,30252,30252,0,2,0,12001,,0,,0,,1,1,1,90,200,1,0,0,0,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30253,,,30253,30253,0,2,0,12001,,0,,0,,1,1,1,110,200,1,0,0,0,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30261,,,30261,30261,0,2,0,12001,,0,,0,,1,1,2,60,150,1,0,0,0,-1,1,1,1,3,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30262,,,30262,30262,0,2,0,12001,,0,,0,,1,1,2,80,150,1,0,0,0,-1,1,1,1,6,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30263,,,30263,30263,0,2,0,12001,,0,,0,,1,1,2,100,150,1,0,0,0,-1,1,1,1,9,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30271,,,30271,30271,0,2,0,12001,,0,,0,,1,1,1,35,200,1,0,0,0,-1,4,1,1,4,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30272,,,30272,30272,0,2,0,12001,,0,,0,,1,1,1,50,200,1,0,0,0,-1,4,1,1,7,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30273,,,30273,30273,0,2,0,12001,,0,,0,,1,1,1,80,200,1,0,0,0,-1,4,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30281,,,30281,30281,0,2,0,12001,,0,,0,,1,5,1,40,200,1,0,0,3,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30291,,,30291,30291,0,2,0,12001,,0,,0,,1,5,2,30,150,1,0,0,1,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,4,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30301,,,30301,30301,0,2,0,12001,,0,,0,,1,5,1,40,200,1,0,0,5,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30311,,,30311,30311,0,2,0,12001,,0,,0,,1,5,2,30,150,1,0,0,4,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,6,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30321,,,30321,30321,0,2,0,12001,,0,,0,,1,5,1,40,200,1,0,0,8,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30331,,,30331,30331,0,2,0,12001,,0,,0,,1,5,1,40,200,1,0,0,7,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,7,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30341,,,30341,30341,0,2,0,12001,,0,,0,,1,5,2,30,150,1,0,0,0,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,8,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30351,,,30351,30351,0,2,0,12001,,0,,0,,1,5,1,40,200,1,0,0,10,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
30361,,,30361,30361,0,2,0,12001,,0,,0,,1,5,2,30,150,1,0,0,9,-1,1,1,1,10,5,0,2,0,0,0,-1,0,0,100,1,5,0,0,0,0,0,0,0,0,30,0,100,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31011,,,31011,31011,0,2,0,12001,,0,,0,,1,2,7,15,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31021,,,31021,31021,0,2,0,12001,,0,,0,,1,2,7,35,25,1,0,0,0,11,2,1,1,8,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31031,,,31031,31031,0,2,0,12001,,0,,0,,1,2,7,75,25,1,0,0,0,11,2,1,1,16,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31041,,,31041,31041,0,2,0,12001,,0,,0,,1,2,7,10,25,1,0,0,0,11,5,1,1,10,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31051,,,31051,31051,0,2,0,12001,,0,,0,,1,2,7,20,25,1,0,0,0,11,5,1,1,25,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31061,,,31061,31061,0,2,0,12001,,0,,0,,1,2,7,30,25,1,0,0,0,11,5,1,1,40,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31071,,,31071,31071,0,2,0,12001,,0,,0,,1,6,9,50,100,1,0,1,0,11,9,1,1,30,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31081,,,31081,31081,0,2,0,12001,,0,,0,,1,6,9,100,100,1,0,1,0,11,10,1,1,60,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,0,0,100,0,0,0,0,0
31091,,,31091,31091,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,,0,0,100,0,0,0,0,0
31101,,,31101,31101,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-1,,0,0,100,0,0,0,0,0
31111,,,31111,31111,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,,0,0,100,0,0,0,0,0
31121,,,31121,31121,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-1,,0,0,100,0,0,0,0,0
31131,,,31131,31131,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-1,,0,0,100,0,0,0,0,0
31141,,,31141,31141,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-1,,0,0,100,0,0,0,0,0
31151,,,31151,31151,0,2,0,12001,,0,,0,,1,3,7,5,25,1,0,0,0,11,2,1,1,4,5,0,2,0,0,0,-1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-1,,0,0,100,0,0,0,0,0
