int 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int 18,int 19,int 20,string2 21,string2 22,string2 23,int 24,int 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int 47,int 48,string2 49,float 50,int 51,float 52,float 53,float 54,float 55,int 56,float 57,float 58,float 59,float 60,bool 61,bool 62
20110,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0201",1,1,1,"","t0201_railcam","t0201p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",25,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20111,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0201",2,1,4,"","t0201_railcam","t0201p",1,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",25,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0203",1,1,9,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0203",2,1,9,"","cam01_railcam","t0203p",1,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20302,"A2020_dbef_0","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0203",1,1,1,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20303,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0203",1,2,2,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20304,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0203",1,2,2,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20305,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0203",1,3,3,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20306,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0203",1,2,2,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20307,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0203",2,1,4,"","cam01_railcam","t0203p",1,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20308,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0203",2,1,4,"","cam01_railcam","t0203p",1,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20309,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0203",2,1,4,"","cam01_railcam","t0203p",1,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20310,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0203",1,1,1,"","cam01_railcam","t0203p",0,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
20311,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0203",2,1,4,"","cam01_railcam","t0203p",1,0,4,"t02","t02npc","t02gim","t02prcs","","t02ctrl",150,100,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0301",2,1,9,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30102,"A2020_dbef_40","","","","","","","","","","","","","","","","bg_t0301",1,3,3,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30103,"A2020_dbef_50","","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30104,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0301",1,2,2,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30105,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30106,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0301",1,2,2,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30107,"A2020_dbef_80","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30108,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0301",1,2,2,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30109,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0301",1,2,2,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30110,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0301",1,3,3,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30111,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0301",1,2,2,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc_A20_200_210","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30112,"A2028_daft_220","A2028_daft_10000","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30113,"P2028_daft_220","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30114,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0301",2,1,9,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30115,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30116,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0301",1,1,1,"","cam01_railcam","t0301p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",55,60,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0302",2,1,9,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30202,"A2020_dbef_40","","","","","","","","","","","","","","","","bg_t0302",1,3,3,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30203,"A2020_dbef_50","","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30204,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0302",1,2,2,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30205,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30206,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0302",1,2,5,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30207,"A2020_dbef_80","A2020_dbef_90","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30208,"A2020_dbef_100","","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30209,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0302",1,2,2,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30210,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0302",1,2,2,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30211,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0302",1,3,3,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30212,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0302",1,2,4,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc_A20_200_210","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30213,"A2028_daft_220","A2028_daft_10000","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30214,"P2028_daft_220","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30215,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0302",2,1,9,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30216,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30217,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0302",1,1,1,"","t0302_railcam_m210","t0302p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",40,45,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0303",2,1,9,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30302,"A2020_dbef_40","","","","","","","","","","","","","","","","bg_t0303",1,3,3,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30303,"A2020_dbef_50","","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30304,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0303",1,2,2,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30305,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30306,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0303",1,2,5,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30307,"A2020_dbef_80","","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30308,"A2020_dbef_81","","","","","","","","","","","","","","","","bg_t0303",1,3,3,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30309,"A2020_dbef_90","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30310,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0303",1,2,2,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30311,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0303",1,2,2,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30312,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0303",1,3,3,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30313,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0303",1,2,4,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc_A20_200_210","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30314,"A2028_daft_220","A2028_daft_10000","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30315,"P2028_daft_220","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30316,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0303",2,1,9,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30317,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30318,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0303",1,1,1,"","t0303_railcam","t0303p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30400,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0304",1,1,1,"","cam01_railcam","t0304p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30401,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0304",2,1,9,"","cam01_railcam","t0304p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30402,"A2020_dbef_0","A2020_dbef_110","","","","","","","","","","","","","","","bg_t0304",1,1,1,"","cam01_railcam","t0304p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30403,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0304",1,2,2,"","cam01_railcam","t0304p",0,0,4,"t03","t03npc_A20_200_210","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30404,"A2028_daft_340","A2028_daft_342","","","","","","","","","","","","","","","bg_t0304",2,3,4,"","cam01_railcam","t0304p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
30405,"A2028_daft_350","A2028_daft_440","","","","","","","","","","","","","","","bg_t0304",2,1,9,"","cam01_railcam","t0304p",0,0,4,"t03","t03npc","t03gim","t03prcs","","t03ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
