int32 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int32 18,int32 19,int32 20,string2 21,string2 22,string2 23,int32 24,int32 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int32 47,int32 48,string2 49,float 50,int32 51,float 52,float 53,float 54,float 55,int32 56,float 57,float 58,float 59,float 60,bool 61,bool 62
40214,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0402",2,1,4,"","cam02_railcam","t0402p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40215,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0402",2,1,4,"","cam02_railcam","t0402p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40216,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0402",1,1,1,"","cam02_railcam","t0402p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40217,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0402",2,1,4,"","cam02_railcam","t0402p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0403",2,1,4,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40302,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40303,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0403",1,2,2,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40304,"A2020_dbef_60","","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40305,"A2020_dbef_61","","","","","","","","","","","","","","","","bg_t0403",1,3,3,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,1,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40306,"A2020_dbef_70","","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40307,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0403",1,2,2,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40308,"A2020_dbef_80","A2020_dbef_81","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40309,"A2020_dbef_82","","","","","","","","","","","","","","","","bg_t0403",1,3,3,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40310,"A2020_dbef_90","","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40311,"A2020_dbef_91","","","","","","","","","","","","","","","","bg_t0403",1,3,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40312,"A2020_dbef_100","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40313,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0403",1,2,2,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40314,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0403",1,2,2,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40315,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0403",1,3,7,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40316,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0403",1,2,2,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40317,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0403",2,1,4,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40318,"P2028_daft_320","P2028_daft_410","","","","","","","","","","","","","","","bg_t0403",2,1,4,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40319,"P2028_daft_420","","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40320,"P2028_daft_440","P2028_daft_450","","","","","","","","","","","","","","","bg_t0403",2,3,9,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40321,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0403",2,1,4,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40322,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0403",1,1,1,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40323,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0403",2,1,4,"","cam02_railcam","t0403p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40400,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40401,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0404",2,1,4,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40402,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40403,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0404",1,2,2,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40404,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40405,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0404",1,2,2,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40406,"A2020_dbef_80","A2020_dbef_81","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40407,"A2020_dbef_82","","","","","","","","","","","","","","","","bg_t0404",1,3,3,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40408,"A2020_dbef_83","A2020_dbef_90","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40409,"A2020_dbef_91","","","","","","","","","","","","","","","","bg_t0404",1,3,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40410,"A2020_dbef_100","","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40411,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0404",1,2,2,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40412,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0404",1,2,2,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40413,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0404",1,3,7,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40414,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0404",1,2,2,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40415,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0404",2,1,4,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40416,"P2028_daft_320","P2028_daft_10000","","","","","","","","","","","","","","","bg_t0404",2,1,4,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40417,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0404",2,1,4,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40418,"P2028_daft_440","","","","","","","","","","","","","","","","bg_t0404",2,3,6,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40419,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0404",1,1,1,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40420,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0404",2,1,4,"","cam02_railcam","t0404p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,3,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40800,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0408",1,1,1,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40801,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0408",2,1,4,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40802,"A2020_dbef_0","A2020_dbef_50","","","","","","","","","","","","","","","bg_t0408",1,1,1,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40803,"A2020_dbef_51","","","","","","","","","","","","","","","","bg_t0408",1,2,2,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40804,"A2020_dbef_60","A2020_dbef_70","","","","","","","","","","","","","","","bg_t0408",1,1,1,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40805,"A2020_dbef_71","","","","","","","","","","","","","","","","bg_t0408",1,2,2,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40806,"A2020_dbef_80","A2020_dbef_81","","","","","","","","","","","","","","","bg_t0408",1,1,1,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40807,"A2020_dbef_82","","","","","","","","","","","","","","","","bg_t0408",1,3,3,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,2,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40808,"A2020_dbef_83","A2020_dbef_100","","","","","","","","","","","","","","","bg_t0408",1,1,1,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40809,"A2020_dbef_101","","","","","","","","","","","","","","","","bg_t0408",1,2,2,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40810,"A2020_dbef_110","","","","","","","","","","","","","","","","bg_t0408",1,2,2,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40811,"A2020_dbef_111","","","","","","","","","","","","","","","","bg_t0408",1,3,7,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40812,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0408",1,2,2,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40813,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0408",2,1,4,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40814,"P2028_daft_320","P2028_daft_450","","","","","","","","","","","","","","","bg_t0408",2,1,4,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40815,"Z2028_daft_390","","","","","","","","","","","","","","","","bg_t0408",2,1,4,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40816,"P2028_daft_320","","","","","","","","","","","","","","","","bg_t0408",2,1,4,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40817,"A2020_dbef_119","","","","","","","","","","","","","","","","bg_t0408",1,1,1,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40818,"A2028_daft_419","","","","","","","","","","","","","","","","bg_t0408",2,1,4,"","t0408_railcam","t0408p",0,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40900,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_t0409",1,1,9,"","cam01_railcam","t0409p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40901,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_t0409",2,1,9,"","cam01_railcam","t0409p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40902,"A2020_dbef_0","A2020_dbef_110","","","","","","","","","","","","","","","bg_t0409",1,1,9,"","cam01_railcam","t0409p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40903,"A2020_dbef_200","A2020_dbef_210","","","","","","","","","","","","","","","bg_t0409",1,2,9,"","cam01_railcam","t0409p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2020_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
40904,"A2028_daft_220","A2028_daft_420","","","","","","","","","","","","","","","bg_t0409",2,1,9,"","cam01_railcam","t0409p",-99,0,4,"t04","t04npc","t04gim","t04prcs","","t04ctrl",25,35,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,false,false,0,0,"2028_RW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,false,true
