string2 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,int 9
"FLAG_GIMMICK_D09_070",7506,440,130,"d",905,0,"start_00","P2028_daft_445",1
"FLAG_GIMMICK_D09_080",7507,440,130,"d",905,0,"start_00","P2028_daft_445",1
"FLAG_GIMMICK_D09_090",7508,440,110,"d",905,0,"start_00","P2028_daft_445",1
"FLAG_GIMMICK_D09_100",7509,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_110",7510,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_120",7511,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_130",7512,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_140",7513,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_150",7514,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_160",7515,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_170",7516,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_180",7517,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_190",7518,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_200",7519,440,130,"d",905,0,"start_00","P2028_daft_445",1
"FLAG_GIMMICK_D09_210",7520,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_220",7521,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_230",7522,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_240",7523,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_250",7524,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_260",7525,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_270",7526,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_280",7527,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_290",7528,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_300",7529,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_310",7530,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_320",7531,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_330",7532,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_340",7533,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_350",7534,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_360",7535,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D09_370",7536,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_010",7550,20,10,"d",1001,0,"start_52","X2028_daft_20",1
"FLAG_GIMMICK_D10_020",7551,20,10,"d",1001,0,"start_52","X2028_daft_20",1
"FLAG_GIMMICK_D10_030",7552,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_040",7553,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_050",7554,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_060",7555,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_070",7556,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_080",7557,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_090",7558,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CHASE_IN_Ddefine1001",7559,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D10_100",7560,10,150,"d",1003,0,"start_00","X2028_daft_10",1
"FLAG_GIMMICK_D10_110",7561,10,180,"d",1001,0,"start_00","X2028_daft_10",1
"FLAG_GIMMICK_D10_111",7562,10,180,"d",1001,0,"start_00","X2028_daft_10",1
"FLAG_GIMMICK_D10_112",7563,10,180,"d",1001,0,"start_00","X2028_daft_10",1
"FLAG_GIMMICK_D10_113",7564,10,180,"d",1001,0,"start_00","X2028_daft_10",1
"FLAG_GIMMICK_D10_114",7565,10,180,"d",1001,0,"start_00","X2028_daft_10",1
"FLAG_GIMMICK_D10_115",7566,20,10,"d",1001,0,"start_00","X2028_daft_20",1
"FLAG_GIMMICK_D10_116",7567,20,10,"d",1001,0,"start_00","X2028_daft_20",1
"FLAG_GIMMICK_D11_010",7600,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_020",7601,60,40,"d",1101,0,"start_01","FirstPresent",1
"FLAG_GIMMICK_D11_030",7602,60,40,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_040",7603,40,60,"d",1102,0,"start_00","FirstPresent",1
"FLAG_GIMMICK_D11_050",7604,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_060",7605,60,40,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_070",7606,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_080",7607,60,40,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_090",7608,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_100",7609,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_110",7610,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_120",7611,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_130",7612,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_140",7613,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_150",7614,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_160",7615,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_170",7616,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_180",7617,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_190",7618,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_200",7619,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_210",7620,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_220",7621,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_221",7622,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_222",7623,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_223",7624,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_224",7625,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_225",7626,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_226",7627,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_227",7628,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_230",7629,60,40,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_231",7630,210,12,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_232",7631,210,12,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_233",7632,210,12,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_234",7633,210,16,"d",1102,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_235",7634,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_236",7635,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_237",7636,60,40,"d",1101,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_238",7637,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_239",7638,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D11_240",7639,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_010",7650,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_011",7651,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_012",7652,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_013",7653,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_014",7654,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_015",7655,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_016",7656,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_020",7664,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D12_030",7665,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_010",7700,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_020",7701,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_030",7702,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_040",7703,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_050",7704,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_060",7705,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_070",7706,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_080",7707,390,14,"d",1301,0,"start_00","Z2028_daft_390",1
"FLAG_GIMMICK_D13_090",7708,390,14,"d",1301,0,"start_00","Z2028_daft_390",1
"FLAG_GIMMICK_D13_100",7709,390,14,"d",1301,0,"start_00","Z2028_daft_390",1
"FLAG_GIMMICK_D13_110",7710,390,14,"d",1301,0,"start_00","Z2028_daft_390",1
"FLAG_GIMMICK_D13_120",7711,390,14,"d",1301,0,"start_00","Z2028_daft_390",1
"FLAG_GIMMICK_D13_130",7712,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_140",7713,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_150",7714,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_160",7715,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_170",7716,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_180",7717,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_190",7718,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_200",7719,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_210",7720,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_220",7721,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_230",7722,390,14,"d",1301,0,"start_00","Z2028_daft_390",1
"FLAG_GIMMICK_D13_240",7723,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_250",7724,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_260",7725,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_270",7726,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_280",7727,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_290",7728,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_300",7729,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_310",7730,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_320",7731,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_330",7732,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_340",7733,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_350",7734,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D13_360",7735,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_010",7750,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_020",7751,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_030",7752,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_040",7753,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_050",7754,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_060",7755,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_070",7756,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_080",7757,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_090",7758,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_120",7761,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_130",7762,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_140",7763,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_150",7764,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_160",7765,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_170",7766,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_180",7767,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_190",7768,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_200",7769,20,110,"d",1403,0,"start_02","X2028_daft_20",1
"FLAG_GIMMICK_D14_210",7770,20,130,"d",1403,0,"start_03","X2028_daft_20",1
"FLAG_GIMMICK_D14_220",7771,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_230",7772,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_240",7773,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_250",7774,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_260",7775,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_270",7776,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_280",7777,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_290",7778,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_300",7779,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_310",7780,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_320",7781,20,130,"d",1403,0,"start_03","X2028_daft_20",1
"FLAG_GIMMICK_D14_330",7782,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_340",7783,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_350",7784,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_360",7785,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_370",7786,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D14_380",7787,20,130,"d",1403,0,"start_03","X2028_daft_20",1
"FLAG_GIMMICK_D14_390",7788,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_010",7790,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_020",7791,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_030",7792,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_040",7793,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_050",7794,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_060",7795,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_070",7796,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_080",7797,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_090",7798,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_D50_100",7799,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H01_010",7800,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_010",7825,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_020",7826,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_030",7827,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_040",7828,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_050",7829,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_060",7830,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H02_070",7831,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_010",7850,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_020",7851,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_030",7852,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_040",7853,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_050",7854,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_060",7855,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_070",7856,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_080",7857,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_090",7858,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_100",7859,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_110",7860,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_120",7861,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_130",7862,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_140",7863,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_150",7864,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H03_160",7874,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_010",7875,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_020",7876,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_030",7877,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_040",7878,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_050",7879,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_060",7880,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_070",7881,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_080",7882,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_090",7883,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_100",7884,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_110",7885,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_120",7886,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_130",7887,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_140",7888,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_150",7889,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_160",7890,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H04_170",7891,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H05_010",7900,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H06_010",7925,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H06_020",7926,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H06_030",7927,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_010",7950,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_020",7951,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_030",7952,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_040",7953,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_050",7954,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_060",7955,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_070",7956,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H07_080",7957,-1,0,"",0,0,"","FirstPresent",1
"FLAG_GIMMICK_H08_010",7975,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M010_CLEAR",8010,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M020_CLEAR",8020,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M030_CLEAR",8030,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M040_CLEAR",8040,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M050_CLEAR",8050,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M060_CLEAR",8060,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M070_CLEAR",8070,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M080_CLEAR",8080,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M090_CLEAR",8090,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M100_CLEAR",8100,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M110_CLEAR",8110,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M120_CLEAR",8120,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M130_CLEAR",8130,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M140_CLEAR",8140,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M150_CLEAR",8150,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M160_CLEAR",8160,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M170_CLEAR",8170,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M180_CLEAR",8180,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M190_CLEAR",8190,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M200_CLEAR",8200,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M210_CLEAR",8210,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M220_CLEAR",8220,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M230_CLEAR",8230,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M235_CLEAR",8235,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M240_CLEAR",8240,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M250_CLEAR",8250,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M260_CLEAR",8260,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M270_CLEAR",8270,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M280_CLEAR",8280,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M285_CLEAR",8285,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M290_CLEAR",8290,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M300_CLEAR",8300,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M310_CLEAR",8310,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M320_CLEAR",8320,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M330_CLEAR",8330,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M340_CLEAR",8340,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M350_CLEAR",8350,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M360_CLEAR",8360,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M370_CLEAR",8370,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M380_CLEAR",8380,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M390_CLEAR",8390,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M400_CLEAR",8400,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M410_CLEAR",8410,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M420_CLEAR",8420,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M430_CLEAR",8430,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M440_CLEAR",8440,-1,0,"",0,0,"","FirstPresent",1
"QUEST_M450_CLEAR",8450,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S010_001",8900,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S010_002",8901,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S010_003",8902,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S110_211",8903,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S110_208",8904,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S020_013",8905,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S020_014",8906,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S020_015",8907,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S020_016",8908,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S020_018",8909,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S020_019",8910,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_024",8911,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_026",8912,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_027",8913,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_028",8914,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_029",8915,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_030",8916,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S030_031",8917,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S040_032",8918,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S040_033",8919,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_038",8920,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_039",8921,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_040",8922,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_041",8923,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_042",8924,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_043",8925,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_044",8926,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_045",8927,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_046",8928,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_047",8929,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_048",8930,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_049",8931,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S050_050",8932,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S060_052",8933,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S060_053",8934,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S070_055",8935,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S070_056",8936,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S070_057",8937,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S080_059",8938,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_S080_060",8939,-1,0,"",0,0,"","FirstPresent",1
