int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
3140100,31401,0,"",-1,0,0,0,0,0,0,0,23141,"",30,0,0,0,32141,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
3150100,31501,0,"",-1,0,0,0,0,0,0,0,23151,"",30,0,0,0,30273,"",20,0,0,0,31012,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3150101,31501,1,"",-1,10,0,2,0,0,30,0,23151,"",10,0,0,0,30273,"",10,0,0,0,31012,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3150102,31501,2,"",-1,20,0,1,0,0,10,0,23152,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3160100,31601,0,"",-1,0,0,0,0,0,0,0,23161,"",10,0,0,0,30161,"",10,0,0,0,30311,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3170100,31701,0,"",-1,0,0,0,0,0,0,0,23171,"",10,0,0,0,30011,"",20,0,0,0,30121,"",20,0,0,0,33051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
3170200,31702,0,"",-1,0,0,0,0,0,0,0,23171,"",10,0,0,0,33011,"",10,0,0,0,33051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
3170201,31702,1,"",-1,10,0,2,0,0,20,0,31012,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3200100,32001,0,"",-1,0,0,0,0,0,0,0,23201,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3210100,32101,0,"",-1,0,0,0,0,0,0,0,23211,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3220100,32201,0,"",-1,0,0,0,0,0,0,0,23221,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3250100,32501,0,"",-1,0,0,0,0,0,0,0,23251,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3260100,32601,0,"",-1,0,0,0,0,0,0,0,23261,"",30,0,0,0,30012,"",20,0,0,0,30032,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3260200,32602,0,"",-1,0,0,0,0,0,0,0,23261,"",30,0,0,0,30012,"",20,0,0,0,30032,"",20,0,0,0,34021,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3260201,32602,1,"",-1,10,0,15,0,101,0,0,23261,"",30,0,0,0,30012,"",0,0,0,0,30032,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3260400,32604,0,"",-1,0,0,0,0,0,0,0,23261,"",30,0,0,0,30013,"",20,0,0,0,30033,"",20,0,0,0,34021,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3260401,32604,1,"",-1,10,0,15,0,101,0,0,23261,"",30,0,0,0,30012,"",0,0,0,0,30033,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3280100,32801,0,"",-1,0,0,0,0,0,0,0,23283,"",0,0,0,0,30333,"",30,0,0,0,30323,"",20,4,0,0,33051,"",10,5,0,0,40001,"",60,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3280101,32801,1,"",-1,10,0,18,0,1,0,0,23283,"",100,0,0,0,30333,"",2,0,0,0,30323,"",2,4,0,0,33051,"",0,5,0,0,40001,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3280102,32801,2,"",-1,20,0,15,0,108,0,0,23283,"",0,0,0,0,30333,"",30,0,0,0,30323,"",20,4,0,0,33051,"",10,5,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3280103,32801,3,"",-1,30,0,20,0,3,0,0,23283,"",100,0,0,0,30333,"",2,0,0,0,30323,"",2,4,0,0,33051,"",0,5,0,0,40001,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3380100,33801,0,"",-1,0,0,0,0,0,0,0,23381,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3410100,34101,0,"",-1,0,0,0,0,0,0,0,23411,"",20,0,0,0,32021,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3420100,34201,0,"",-1,0,0,0,0,0,0,0,23421,"",30,0,0,0,30153,"",20,0,0,0,30233,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3430100,34301,0,"",-1,0,0,0,0,0,0,0,23431,"",30,0,0,0,30101,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
3430200,34302,0,"",-1,0,0,0,0,0,0,0,23431,"",30,0,0,0,30101,"",20,0,0,0,32081,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
3440100,34401,0,"",-1,0,0,0,0,0,0,0,23441,"",20,0,0,0,30103,"",20,0,0,0,30053,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3440101,34401,1,"",-1,10,0,18,0,2,0,0,40002,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3440102,34401,2,"",-1,20,0,15,0,108,0,0,23441,"",20,0,0,0,30103,"",20,0,0,0,30053,"",20,0,0,0,33041,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3450100,34501,0,"",-1,0,0,0,0,0,0,0,23451,"",20,0,0,0,32081,"",10,0,0,0,33041,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3450200,34502,0,"",-1,0,0,0,0,0,0,0,23451,"",20,0,0,0,30103,"",20,0,0,0,30156,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3460100,34601,0,"",-1,0,0,0,0,0,0,0,23461,"",20,0,0,0,23462,"",30,0,0,0,0,"",0,0,0,0,32071,"",10,0,0,0,30126,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3470100,34701,0,"",-1,0,0,0,0,0,0,0,23471,"",20,0,0,0,33041,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3470101,34701,1,"",-1,10,0,17,0,7,0,0,23471,"",20,0,0,0,33041,"",0,0,0,0,30061,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3470200,34702,0,"",-1,0,0,0,0,0,0,0,23471,"",20,0,0,0,33041,"",20,0,0,0,32091,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3470201,34702,1,"",-1,10,0,17,0,7,0,0,23471,"",40,0,0,0,33041,"",0,0,0,0,30063,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3480100,34801,0,"",-1,0,0,0,0,0,0,0,23481,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3490100,34901,0,"",-1,0,0,0,0,0,0,0,23491,"",20,0,0,0,32101,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3500100,35001,0,"",-1,0,0,0,0,0,0,0,23501,"",50,0,0,0,23502,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3590100,35901,0,"",-1,0,0,0,0,0,0,0,23591,"",20,0,0,0,31021,"",10,0,0,0,30093,"",10,0,0,0,32031,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3610100,36101,0,"",-1,0,0,0,0,0,0,0,23611,"",30,0,0,0,30263,"",20,0,0,0,31011,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3630100,36301,0,"",-1,0,0,0,0,0,0,0,23631,"",30,0,0,0,30312,"",20,0,0,0,30222,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3630200,36302,0,"",-1,0,0,0,0,0,0,0,23631,"",30,0,0,0,30313,"",20,0,0,0,30246,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3640100,36401,0,"",-1,0,0,0,0,0,0,0,23641,"",40,0,0,0,30156,"",20,0,0,0,30223,"",30,0,0,0,30313,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3640200,36402,0,"",-1,0,0,0,0,0,0,0,23641,"",20,0,0,0,30156,"",20,0,0,0,30223,"",30,0,0,0,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3640201,36402,1,"",-1,0,0,18,0,2,0,0,40002,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3640202,36402,2,"",-1,0,0,15,0,108,0,0,23641,"",20,0,0,0,30156,"",20,0,0,0,30223,"",30,0,0,0,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3650100,36501,0,"",-1,0,0,0,0,0,0,0,23651,"",50,0,0,0,32051,"",10,0,0,0,30202,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3670100,36701,0,"",-1,0,0,0,0,0,0,0,23671,"",20,0,0,0,30191,"",30,0,0,0,32071,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3670200,36702,0,"",-1,0,0,0,0,0,0,0,23671,"",20,0,0,0,30191,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3670201,36702,1,"",-1,10,0,1,0,0,20,0,30215,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3670202,36702,2,"",-1,20,0,21,0,1,0,0,23671,"",20,0,0,0,0,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3670203,36702,3,"",-1,20,0,21,0,2,0,0,23671,"",10,0,0,0,30191,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3670300,36703,0,"",-1,0,0,0,0,0,0,0,23671,"",20,0,0,0,30193,"",30,0,0,0,30216,"",30,0,0,0,34061,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3670301,36703,1,"",-1,10,0,15,0,88,0,0,23671,"",20,0,0,0,30193,"",30,0,0,0,30216,"",30,0,0,0,34061,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3680100,36801,0,"",-1,0,0,0,0,0,0,0,23681,"",30,0,0,0,30062,"",30,0,0,0,31011,"",0,0,0,0,32101,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3680101,36801,1,"",-1,10,0,2,0,0,30,0,23681,"",10,0,0,0,30062,"",20,0,0,0,31011,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3690100,36901,0,"",-1,0,0,0,0,0,0,0,23691,"",20,0,0,0,34011,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3700100,37001,0,"",-1,0,0,0,0,0,0,0,23701,"",30,0,0,0,30113,"",30,0,0,0,34031,"",20,0,0,0,30123,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3700101,37001,1,"",-1,10,0,16,0,102,0,0,23701,"",30,0,0,0,30113,"",30,0,0,0,34031,"",0,0,0,0,30123,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3710100,37101,0,"",-1,0,0,0,0,0,0,0,23711,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3720100,37201,0,"",-1,0,0,0,0,0,0,0,23721,"",50,0,0,0,30162,"",30,0,0,0,30182,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3720200,37202,0,"",-1,0,0,0,0,0,0,0,23721,"",0,0,0,0,30163,"",30,0,0,0,30186,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3720201,37202,1,"",-1,10,0,20,0,4,1,0,34021,"",100,2,0,0,0,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3720202,37202,2,"",-1,20,0,15,0,101,0,0,23721,"",100,0,0,0,0,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3730100,37301,0,"",-1,0,0,0,0,0,0,0,23731,"",20,0,0,0,30182,"",10,0,0,0,30172,"",20,0,0,0,34051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3730101,37301,1,"",-1,10,0,15,0,87,0,0,23731,"",20,0,0,0,30182,"",10,0,0,0,30172,"",20,0,0,0,34051,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3730200,37302,0,"",-1,0,0,0,0,0,0,0,23731,"",20,0,0,0,32041,"",10,0,0,0,33031,"",20,0,0,0,30182,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3740100,37401,0,"",-1,0,0,0,0,0,0,0,23741,"",30,0,0,0,30173,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3740101,37401,1,"",-1,10,0,25,0,0,0,0,31032,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3740200,37402,0,"",-1,0,0,0,0,0,0,0,10013,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3750100,37501,0,"",-1,0,0,0,0,0,0,0,23751,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3760100,37601,0,"",-1,0,0,0,0,0,0,0,23761,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3760200,37602,0,"",-1,0,0,0,0,0,0,0,23761,"",10,0,0,0,33041,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3760201,37602,1,"",-1,10,0,17,0,7,0,0,23761,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3770100,37701,0,"",-1,0,0,0,0,0,0,0,23771,"",20,0,0,0,30023,"",30,0,0,0,30173,"",30,0,0,0,30033,"",20,0,0,0,32091,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3770101,37701,1,"",-1,10,0,2,0,0,30,0,31012,"",20,4,1,0,30023,"",0,0,0,0,30173,"",0,0,0,0,30033,"",0,0,0,0,32091,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3780100,37801,0,"",-1,0,0,0,0,0,0,0,23781,"",30,0,0,0,30082,"",20,0,0,0,30092,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3790100,37901,0,"",-1,0,0,0,0,0,0,0,23791,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3800100,38001,0,"",-1,0,0,0,0,0,0,0,23801,"",10,0,0,0,30332,"",20,0,0,0,32161,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
3800200,38002,0,"",-1,0,0,0,0,0,0,0,23801,"",10,0,0,0,30331,"",15,0,0,0,30322,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3820100,38201,0,"",-1,0,0,0,0,0,0,0,23821,"",50,0,0,0,23822,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3830100,38301,0,"",-1,0,0,0,0,0,0,0,23831,"",50,0,0,0,23832,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3850100,38501,0,"",-1,0,0,0,0,0,0,0,23851,"",30,0,0,0,30246,"",30,0,0,0,30013,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
3850200,38502,0,"",-1,0,0,0,0,0,0,0,23851,"",30,0,0,0,30246,"",30,0,0,0,30013,"",20,0,0,0,32201,"",10,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",1,0,0,0
3850201,38502,1,"",-1,10,0,15,0,101,0,0,23851,"",0,0,0,0,30246,"",30,0,0,0,30013,"",0,0,0,0,32201,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3850202,38502,2,"",-1,20,0,20,0,2,0,0,23851,"",30,0,0,0,30246,"",0,0,0,0,30013,"",0,0,0,0,32201,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
3860100,38601,0,"",-1,0,0,0,0,0,0,0,23861,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
3870100,38701,0,"",-1,0,0,0,0,0,0,0,23871,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
3870200,38702,0,"",-1,0,0,0,0,0,0,0,23871,"",30,0,0,0,30333,"",30,0,0,0,33051,"",10,0,0,0,32011,"",10,0,0,0,30193,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
